2,12.359420434318151
3,29.559360963022687
4,187.7012226847208
5,157.50008604676404
6,145.41801871428856
7,126.1334251017159
8,147.68679168952818
9,132.9945390734754
10,119.92380337390527
12,110.12171094669297
15,103.61736331770112
16,100.36189227776711
18,97.40601743841815
20,97.30615080598804
25,97.38497040591136
