,2,3,4,5,6,7,8,9,10
GMM,0.2632646069717026,0.19015376193953779,0.15148200176922916,0.1467166532127244,0.14399797648771373,0.1459107882891164,0.15298055769246752,0.14037287812192167,0.1326416949665883
Kmeans,0.3048138251866481,0.18468460259876898,0.17983180229996004,0.18247662793898292,0.1892610627825118,0.18790398977877487,0.1804693288805058,0.17637235006137553,0.1972422167932726
