,2,3,4,5,6,7,8,9,10
GMM,0.5998137866601494,0.615772207963834,0.3890879798329313,0.35501839604238605,0.2918970242916201,0.2734424194664736,0.25912166925602836,0.23471908970452868,0.22839437759210088
Kmeans,0.5938460563027055,0.46302825340202824,0.4039025507919889,0.34886651487624754,0.31469254451038275,0.29083326955166533,0.25242583250044226,0.2487377405236715,0.2501614900672639
