,2,3,4,5,6,7,8,9,10
GMM,0.1284591741734138,0.19451021827493922,0.2431770030172775,0.23039546379504192,0.24948889713137026,0.24413974942691755,0.2315991069725592,0.25609467235363054,0.2493860024974477
Kmeans,0.1733584292824324,0.23033191089061783,0.2828464532941918,0.2783841534283835,0.27495002841477717,0.30167835738988646,0.29061730481176185,0.2628392891209009,0.27213335714736014
