,2,3,4,5,6,7,8,9,10
GMM,0.46198453608247425,0.49871134020618557,0.5045103092783505,0.4961340206185567,0.5025773195876289,0.5019329896907216,0.4948453608247423,0.5219072164948454,0.5115979381443299
Kmeans,0.49355670103092786,0.49871134020618557,0.5302835051546392,0.5283505154639175,0.5231958762886598,0.5128865979381443,0.5277061855670103,0.5322164948453608,0.5373711340206185
