,BreastC log-likelihood,Faults log-likelihood
2,1.487734701956215,7.1429576763105755
3,1.9150874186962068,10.425928937405263
4,2.677029122643331,13.880639889612155
5,2.947471295244754,16.543558672364973
6,3.625564180281897,17.772206797946545
7,3.986265085446804,19.811573786893753
8,4.117920268234648,18.65154156221315
9,4.506346451799808,19.96101672570191
10,4.58818007633028,20.4383391824287
