iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.173591537107,0.170400724593,0.17343205534,0.315995778682,0.342831298055,0.328358208955,0.130144141
10,0.137882767337,0.135080381747,0.138196839687,0.517262173979,0.526910900045,0.524197195839,1.680081687
20,0.138095897345,0.140761860865,0.138800484343,0.592341323685,0.578923563998,0.590230664858,3.340871436
30,0.0986986165302,0.0989350461647,0.0975304986376,0.700889491934,0.70420624152,0.701492537313,4.958546436
40,0.102619398263,0.0986364789463,0.103678702582,0.693954470074,0.710538218001,0.686567164179,6.78204828
50,0.106608396711,0.104592672997,0.105904401509,0.688828584351,0.686114880145,0.685210312076,8.409267556
60,0.0867373700473,0.0871647505444,0.0868870039415,0.763153927333,0.760741745816,0.756671189507,10.025082081
70,0.0966785505855,0.0964090209557,0.0955402069004,0.719131614654,0.722749886929,0.719583898688,11.74913482
80,0.0956805588365,0.0936977888239,0.0937264943513,0.729986431479,0.738127544098,0.736770691995,13.401731769
90,0.102224944337,0.103293989992,0.102092097269,0.682647369215,0.691542288557,0.691090004523,15.066779401
100,0.087411720436,0.0882678387521,0.0888266511767,0.760440223127,0.75486205337,0.749886928991,16.628958985
110,0.0790832367416,0.078111650657,0.0797565976781,0.793758480326,0.800995024876,0.786521935776,18.2206767
120,0.0823401840799,0.0803977899848,0.0827053291288,0.767676767677,0.786521935776,0.762098597919,19.843160322
130,0.0793836692561,0.078630013543,0.0780559883863,0.783657470225,0.786069651741,0.795115332429,21.417782196
140,0.075214131507,0.0737622524467,0.0754423974918,0.807779285391,0.804161013116,0.796924468566,23.020573265
150,0.0790823178106,0.0780876438118,0.0793238873034,0.778380823157,0.777928539123,0.778380823157,24.541006912
160,0.0681950718579,0.068172052065,0.0675903368515,0.83039348711,0.829941203076,0.836273179557,26.106896856
170,0.0694921568061,0.0687777265902,0.0697358607279,0.828132066938,0.834464043419,0.827679782904,27.580324218
180,0.0683740711056,0.0683101875151,0.0694846254489,0.814563545907,0.812754409769,0.80868385346,29.138893543
190,0.0706253287304,0.0700810671301,0.0710098971461,0.817428011458,0.820895522388,0.811397557666,30.764401853
200,0.0733050307054,0.0726621821535,0.0725323358002,0.801598070255,0.801899592944,0.810492989597,32.276820004
210,0.0723454680583,0.0720635640734,0.0728218756936,0.805065581185,0.807327001357,0.804161013116,34.114343197
220,0.071036600795,0.0704560324973,0.0710791751452,0.813809739183,0.816824966079,0.819538670285,35.509358534
230,0.0707399181548,0.0699742566312,0.070900233133,0.818332579527,0.817277250113,0.82315694256,37.011282642
240,0.0684903845225,0.0692299164246,0.0687327559733,0.810342228253,0.810945273632,0.805065581185,38.598210297
250,0.0695777080737,0.0697278907268,0.07050333765,0.825870646766,0.829036635007,0.824966078697,40.025206222
260,0.0698473540765,0.0701654437832,0.0705775731566,0.804613297151,0.803708729082,0.801899592944,41.406791715
270,0.0659080476331,0.0653573292506,0.0671380118909,0.845318860244,0.850293984622,0.844414292175,42.729911172
280,0.0658249130613,0.0654930502464,0.06658123847,0.848937132519,0.851650836725,0.844414292175,44.187069095
290,0.06482340552,0.0642946334627,0.0660291960433,0.851500075381,0.858435097241,0.846675712347,45.646054075
300,0.0654930986229,0.0653678288254,0.0666778416931,0.84833408714,0.850746268657,0.851198552691,47.259031705
310,0.0663422841137,0.0658942536084,0.0670449928684,0.832051861903,0.841248303935,0.828584350972,49.062366153
320,0.0654351281966,0.0652307133918,0.0662001070598,0.84139906528,0.843962008141,0.845771144279,51.214648412
330,0.067886328758,0.0659191899333,0.0676765193252,0.826172169456,0.838534599729,0.832654907282,52.85903467
340,0.0668645034925,0.0666465542455,0.0681825094433,0.843509724107,0.847127996382,0.839439167797,54.501473663
350,0.0673536796869,0.0669073254906,0.0680707988976,0.843358962762,0.843057440072,0.840343735866,56.082560207
360,0.064499870059,0.0634877467933,0.0647211690737,0.851952359415,0.850293984622,0.858887381275,57.760327486
370,0.0650685197269,0.0648471942287,0.0655810544063,0.842755917383,0.841248303935,0.842605156038,59.284327336
380,0.0677395614609,0.0675430039035,0.0671053607036,0.828584350972,0.829941203076,0.831750339213,60.888441514
390,0.0715363675497,0.0712163009152,0.0703645620087,0.808080808081,0.810492989597,0.813206693804,62.501758667
400,0.0642555121239,0.0640526968031,0.0641426786109,0.843660485452,0.844414292175,0.847580280416,64.283187134
410,0.0678449093637,0.0675834412359,0.067939939118,0.83009196442,0.83039348711,0.829941203076,65.891764725
420,0.066708455826,0.0662703030801,0.0663551040597,0.838082315694,0.834464043419,0.836725463591,67.468220189
430,0.0650910574901,0.0654012003692,0.0648366736282,0.83732850897,0.838082315694,0.8407960199,69.255422917
440,0.0650726381769,0.0646535387053,0.06502908947,0.846826473692,0.847580280416,0.847580280416,70.831938603
450,0.0732922183967,0.0730907940338,0.0727410245987,0.812905171114,0.818181818182,0.821800090457,72.405693473
460,0.0678936544662,0.0678820539867,0.068027245268,0.834011759385,0.832654907282,0.834464043419,73.946895025
470,0.0671625934948,0.0675621350151,0.067335105352,0.842906678728,0.832202623247,0.842605156038,75.545032724
480,0.0652685051566,0.0664313457485,0.0652030457119,0.842303633348,0.834464043419,0.841700587969,77.239139895
490,0.0651878366414,0.06486761943,0.0655566020038,0.852253882105,0.847127996382,0.851198552691,78.917687826
500,0.0668029135596,0.0664566673492,0.0671838475561,0.83763003166,0.837177747626,0.8407960199,80.437032958
510,0.067753323477,0.0677466144935,0.0677326684238,0.837479270315,0.839439167797,0.834916327454,82.102700912
520,0.073346008243,0.0730877011457,0.072942428245,0.817578772803,0.820443238354,0.819990954319,83.688096197
530,0.0677878458773,0.0673595042931,0.0679229544489,0.838685361073,0.835368611488,0.838986883763,85.301587898
540,0.0645380463676,0.064286399368,0.0643888067672,0.847429519071,0.845318860244,0.85210312076,86.762761645
550,0.0622322464146,0.0620425196035,0.0623623731836,0.85557063169,0.854364540932,0.857078245138,88.396958404
560,0.069410948204,0.0684294476461,0.0698673774751,0.828132066938,0.831750339213,0.826775214835,90.0376518
570,0.0637085967218,0.0633929313598,0.0643258233585,0.844112769486,0.845771144279,0.843057440072,91.893655609
580,0.0667663609393,0.0663273035136,0.0667245334982,0.835368611488,0.83763003166,0.835368611488,93.597300316
590,0.0641231387419,0.0640415172524,0.0642360995173,0.840946781245,0.843962008141,0.841700587969,95.125888453
600,0.061591870127,0.0614195108028,0.0608904056759,0.846223428313,0.847127996382,0.852555404794,96.776066519
610,0.0644424503553,0.0641650206242,0.0640080855916,0.84109754259,0.831298055179,0.834011759385,98.492944511
620,0.0622873686092,0.061741299676,0.0622113734148,0.849841700588,0.851198552691,0.8407960199,100.161129004
630,0.0698036669443,0.0694239193533,0.0698392781027,0.806120910599,0.808231569426,0.80868385346,101.778524081
640,0.0625823831674,0.0620767246523,0.0620562723616,0.846072666968,0.850293984622,0.849389416554,103.426693669
650,0.0616025220782,0.0614536427226,0.0620208827693,0.847881803106,0.843509724107,0.84486657621,105.042543513
660,0.0612977164509,0.060719221699,0.0607679753754,0.853158450173,0.85210312076,0.858435097241,106.790072215
670,0.0598998715474,0.0596922804914,0.0598020328846,0.856324438414,0.860244233379,0.852555404794,108.998906657
680,0.056755711182,0.0567804471399,0.057123134744,0.860545756068,0.856625961104,0.860244233379,110.848386198
690,0.0613364015286,0.0609239392893,0.0604985276844,0.851198552691,0.846223428313,0.855721393035,112.599560646
700,0.0587892614429,0.057875522597,0.0580682905778,0.865822403136,0.858887381275,0.869289914066,114.229721476
710,0.0567941296833,0.0562529184884,0.0568319886269,0.866726971205,0.860244233379,0.861148801447,115.877074889
720,0.0565283699057,0.0561511708357,0.0558461601426,0.861148801447,0.853912256897,0.860244233379,117.428343921
730,0.0572968605946,0.0567380498416,0.0575014268366,0.862656414895,0.858887381275,0.855269109,119.147674948
740,0.0587865159833,0.0586207746438,0.0581930166921,0.853761495553,0.851198552691,0.857530529172,121.19927181
750,0.0611030360295,0.0618403444687,0.0611044146524,0.842906678728,0.83763003166,0.842152872004,123.596561949
760,0.0574362657732,0.0574505365152,0.0575235226931,0.860093472034,0.860696517413,0.862957937585,125.393365505
770,0.0579204073395,0.0581473826918,0.0579322908166,0.864767073722,0.861148801447,0.865671641791,126.977973176
780,0.056608698417,0.0566617185802,0.0562391161042,0.864917835067,0.863410221619,0.867480777929,128.874511902
790,0.056072660762,0.0558608978349,0.0557185593434,0.871249811548,0.867028493894,0.875169606513,130.469931184
800,0.0646922483087,0.0666274930901,0.0643862983074,0.819538670285,0.805517865219,0.819538670285,132.150823751
810,0.0554110757469,0.0549437693147,0.0554149409624,0.873360470375,0.872908186341,0.872455902307,134.209939575
820,0.0560866451357,0.0553765752905,0.0560824537034,0.869892959445,0.871551334238,0.869289914066,136.39598999
830,0.0548223262769,0.0535619878693,0.0544335886773,0.875471129202,0.881953867028,0.875169606513,138.17732158
840,0.0552227688758,0.0546749862872,0.0552259431603,0.871852856927,0.872455902307,0.870646766169,139.97448885
850,0.0561306274497,0.0553203213966,0.0562029207833,0.86250565355,0.864314789688,0.859791949344,141.818088326
860,0.0595105656938,0.0587346987866,0.0594529458458,0.84833408714,0.851198552691,0.851198552691,143.731499037
870,0.0548341149023,0.0546605482052,0.0546800805152,0.870948288859,0.868837630032,0.873360470375,145.432788336
880,0.0552210310203,0.0546330737999,0.0551715141244,0.867179255239,0.873360470375,0.870646766169,147.071281135
890,0.0568388338742,0.05679378278,0.0566860818809,0.874717322479,0.873360470375,0.880597014925,148.786443932
900,0.0562742927203,0.0562893951336,0.0566251340744,0.865822403136,0.870646766169,0.862957937585,150.804792109
910,0.0559937831922,0.0554714391621,0.0557739136893,0.871702095583,0.874717322479,0.876526458616,152.392150113
920,0.0532307943094,0.0531873782141,0.0528561165847,0.885421377959,0.875621890547,0.890547263682,153.798868043
930,0.0535736082965,0.0533394682458,0.0531823370549,0.880446253581,0.878335594754,0.882858435097,155.327789628
940,0.051358698918,0.0517702583661,0.0511568265765,0.883310719132,0.879240162822,0.88828584351,156.847220997
950,0.0495991313157,0.0493019761088,0.0489030661714,0.889944218302,0.890094979647,0.896879240163,158.286627207
960,0.0506783903994,0.0505756641171,0.0502857514711,0.890698025026,0.892356399819,0.899140660335,159.756805011
970,0.0523551430745,0.0524583109819,0.0522133414646,0.881501582994,0.88104929896,0.890094979647,161.167374516
980,0.0485362826224,0.0476971437283,0.0480571287284,0.888587366199,0.890547263682,0.895070104025,162.564688828
