iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.164712973855,0.160955841491,0.164647623279,0.412181516659,0.422433288105,0.402080506558,0.248668904
10,0.137441422862,0.135889887001,0.137026756162,0.529323081562,0.540479421076,0.525101763908,2.613431695
20,0.16952624481,0.165527437467,0.169411937468,0.467360168853,0.480325644505,0.470375395749,5.050908339
30,0.113429544614,0.115308848878,0.113975034674,0.630936227951,0.629579375848,0.637720488467,7.439675657
40,0.110989400178,0.114276642311,0.112400324814,0.639680385949,0.632745364089,0.635911352329,9.886404524
50,0.0885311261426,0.086449976255,0.0891345220588,0.747173224785,0.757123473541,0.734961555857,12.333514015
60,0.0951205886838,0.0928847487426,0.0970658032355,0.705713854968,0.710990502035,0.684305744007,14.774545721
70,0.0824604664155,0.0828197169459,0.0805953594935,0.755766621438,0.756218905473,0.763907734057,17.388716228
80,0.0802693068557,0.0780627933776,0.0802506604021,0.775365596261,0.780189959294,0.777928539123,19.793706024
90,0.0866939302346,0.0863118902445,0.0856741687381,0.734509271823,0.742198100407,0.748077792854,22.190045285
100,0.0709425633203,0.0713552508551,0.0716088947811,0.794361525705,0.794663048394,0.789687924016,24.637637812
110,0.0717024997287,0.0700219591202,0.0720204466461,0.797225991256,0.805065581185,0.790140208051,27.194440475
120,0.0748237186152,0.0737948738019,0.074495069606,0.783808231569,0.793306196291,0.780189959294,29.598476755
130,0.0749502415444,0.0739067807586,0.0755738335672,0.784562038293,0.795115332429,0.78697421981,32.301340117
140,0.0731038479329,0.0728518548559,0.0731093082678,0.791647821499,0.797829036635,0.795567616463,34.772631202
150,0.0758468862132,0.0742310672659,0.0765165236066,0.787124981155,0.797376752601,0.783355947535,37.238225474
160,0.0834642571251,0.0822830224425,0.0836424997044,0.753655962611,0.762550881954,0.759837177748,39.79348629
170,0.0786574171154,0.0780446899904,0.0798867031254,0.77973767526,0.783808231569,0.777476255088,42.280272031
180,0.075398158058,0.0735690878784,0.0756423320924,0.784260515604,0.795567616463,0.777023971054,44.73332932
190,0.0783505458482,0.0776039272696,0.0787871329585,0.773405698779,0.778833107191,0.769787426504,47.296151261
200,0.0752552126956,0.0751117508898,0.0764169184891,0.78697421981,0.787878787879,0.781546811398,49.699677101
210,0.0805493355844,0.0793311215533,0.0811727398059,0.759384893713,0.766621438263,0.755766621438,52.156809102
220,0.0771631332342,0.074538764836,0.0772191676352,0.781697572742,0.792401628223,0.778833107191,54.785828446
230,0.0713530047658,0.0709417405847,0.0737951039466,0.807176240012,0.809136137494,0.792853912257,58.321744072
240,0.0725014425186,0.0721328095833,0.074867089985,0.792703150912,0.796472184532,0.777928539123,60.787830095
250,0.0706732994066,0.0697662416218,0.0729732611842,0.812905171114,0.819538670285,0.800995024876,63.649620154
260,0.0665724361008,0.0656971556274,0.0673976465126,0.820141715664,0.816824966079,0.809136137494,66.275815256
270,0.0751069918609,0.0744883815271,0.0750420305315,0.786371174431,0.784260515604,0.790140208051,68.782814365
280,0.0667870674845,0.0658279873018,0.068527866416,0.816674204734,0.818181818182,0.805065581185,71.214002456
290,0.0703726215654,0.0696900775477,0.0707514799966,0.807930046736,0.804613297151,0.798281320669,73.693929087
300,0.0652354011776,0.0638249882494,0.0670290406515,0.828885873662,0.829941203076,0.819538670285,76.171643371
310,0.0676032428284,0.0680072306412,0.0687911691239,0.809588421529,0.807779285391,0.803256445047,78.537177011
320,0.0693564321528,0.0690680764805,0.0709253228485,0.796773707221,0.796924468566,0.791949344188,81.091139219
330,0.060011204964,0.0589883751792,0.0619996063571,0.843962008141,0.845771144279,0.838082315694,83.566460715
340,0.0671254876368,0.0663643963474,0.0689504020817,0.81215136439,0.805970149254,0.805517865219,86.065887672
350,0.0635571078357,0.0627185272318,0.0656684789118,0.834011759385,0.833107191316,0.828132066938,88.528584641
360,0.0623345963881,0.0616342043666,0.0644052176448,0.830996532489,0.827679782904,0.825870646766,90.958113883
370,0.0579839464965,0.0571187589199,0.0600681712694,0.853761495553,0.856625961104,0.845771144279,93.31515958
380,0.0654486584654,0.0664862355416,0.0684895170328,0.826775214835,0.821347806422,0.815468113976,95.789863549
390,0.0560469723009,0.0548600835748,0.0581199093651,0.857078245138,0.858887381275,0.853007688829,98.181936839
400,0.0593311731801,0.0586358734146,0.062046144485,0.838233077039,0.836725463591,0.832654907282,100.679071156
410,0.0570067870734,0.0565989404701,0.0588234886079,0.859942710689,0.857530529172,0.864314789688,103.098253657
420,0.0541947364965,0.053507911939,0.0552956269914,0.859641187999,0.863862505654,0.857982813207,105.512195054
430,0.0542485120642,0.0531596837658,0.0558006148375,0.860545756068,0.862053369516,0.860696517413,108.124383574
440,0.055181887662,0.0543274256413,0.0560907121273,0.855118347656,0.859791949344,0.854364540932,110.541506395
450,0.0580033397667,0.0578336981524,0.0598474249303,0.844414292175,0.838082315694,0.839891451832,112.976749105
460,0.0554520656034,0.0556962106048,0.0561674203374,0.849238655209,0.847127996382,0.847580280416,115.328068064
470,0.0618708344018,0.0612600436408,0.0633176773144,0.828584350972,0.825870646766,0.826322930801,117.659408067
480,0.0573887255354,0.0571891098989,0.0592039021571,0.846826473692,0.850293984622,0.836725463591,120.029364577
490,0.0579424784061,0.05747600942,0.0589874236811,0.843660485452,0.846223428313,0.837177747626,122.480409805
500,0.0569707735237,0.0567928835628,0.0575048602021,0.845921905623,0.843962008141,0.845771144279,124.896785138
510,0.0593205741518,0.0594312885321,0.0602577242963,0.839589929142,0.833107191316,0.83763003166,127.322825841
520,0.0561948406128,0.0553868914358,0.0561141054789,0.846223428313,0.848937132519,0.84803256445,129.64461329
530,0.0567141739016,0.0557556887457,0.0566519085527,0.848484848485,0.853912256897,0.850293984622,132.030288399
540,0.0553623332735,0.0549706928287,0.0556623405263,0.845318860244,0.847580280416,0.845771144279,134.406467769
550,0.0550690600957,0.0547442486009,0.055598142317,0.85210312076,0.851198552691,0.848937132519,136.749641154
560,0.0532624415473,0.0527631142507,0.0544216723541,0.856927483793,0.861148801447,0.857078245138,139.110726857
570,0.0529274032661,0.0531543391195,0.0538152467103,0.864013266998,0.860244233379,0.857078245138,141.539850374
580,0.0540321203754,0.0537233934771,0.0546065277663,0.855721393035,0.853912256897,0.855269109,143.89704519
590,0.0542605821938,0.0542013468243,0.0547361800025,0.85587215438,0.859791949344,0.856625961104,146.231958828
600,0.0547448574078,0.0552779233685,0.0564048813697,0.857530529172,0.84803256445,0.84803256445,148.700566278
610,0.0569803642714,0.0578054704549,0.0577959707403,0.843208201417,0.843509724107,0.842152872004,151.070147072
620,0.0490610056818,0.048329598105,0.0493636264095,0.873963515755,0.876526458616,0.874717322479,153.631745027
630,0.0514473602663,0.0514894071217,0.0524422982985,0.863711744309,0.864314789688,0.862957937585,155.987444172
640,0.0492200572805,0.0479442985337,0.0499568165172,0.868234584652,0.875621890547,0.86657620986,158.381120412
650,0.0532133115988,0.0533164749488,0.0546757587598,0.854816824966,0.857078245138,0.849389416554,160.812945998
660,0.0514635097903,0.0510314370012,0.0524812693042,0.86250565355,0.868385345997,0.862053369516,163.275578699
670,0.0509859076184,0.0502722212878,0.0521003870855,0.864465551033,0.8697421981,0.861601085482,165.666183771
680,0.0514647896377,0.0507051865958,0.0524506642542,0.865822403136,0.869289914066,0.864314789688,167.95519376
690,0.0492607207955,0.0478080361759,0.0488398692683,0.870646766169,0.881953867028,0.872455902307,170.360983949
700,0.0493574438195,0.0483428947386,0.049864884437,0.87034524348,0.876526458616,0.867028493894,172.700840382
710,0.0502290002902,0.0483926717923,0.0498638522588,0.866877732549,0.878335594754,0.865219357757,175.104786356
720,0.0540632645306,0.0524783893384,0.0535236579744,0.856776722448,0.857982813207,0.85933966531,177.578595654
730,0.0551973798142,0.0536572649027,0.0545348313667,0.853158450173,0.861601085482,0.85933966531,180.055944506
740,0.0570922156187,0.0561642481502,0.0564355499482,0.843057440072,0.847580280416,0.84486657621,182.472973457
750,0.0504038127542,0.0492263822813,0.0502307136075,0.867028493894,0.87381275441,0.870194482135,184.837891104
760,0.0485930740009,0.0474771298028,0.0497744317767,0.872908186341,0.883310719132,0.8697421981,187.222287752
770,0.0510872959025,0.0497325003019,0.0517699822625,0.864465551033,0.869289914066,0.855721393035,189.585264439
780,0.052451323666,0.0530927050686,0.0533931115884,0.853158450173,0.854816824966,0.851198552691,192.015183049
790,0.0527307922127,0.0535126219422,0.0528935132854,0.851952359415,0.850293984622,0.853459972863,194.330022099
800,0.0504367961861,0.0503504470884,0.0512063646588,0.864013266998,0.864767073722,0.858887381275,196.762282539
810,0.0496644028966,0.0482072126604,0.0508109805311,0.873058947686,0.876526458616,0.876074174582,199.096138956
820,0.0487587873502,0.048159930012,0.04993831083,0.872908186341,0.876074174582,0.868837630032,201.429130662
830,0.0492930327846,0.048941875544,0.0500279460315,0.873360470375,0.872908186341,0.868385345997,203.858535542
840,0.0476880117017,0.0467624034678,0.0485096423342,0.8697421981,0.875621890547,0.876074174582,206.245789887
850,0.0460144825091,0.045017867935,0.0470983528832,0.878938640133,0.887381275441,0.881953867028,208.73551632
860,0.0466387594098,0.0460070238072,0.0474884338329,0.872154379617,0.876526458616,0.874717322479,211.107772007
870,0.0474182704989,0.0464451250088,0.047876685575,0.871551334238,0.881501582994,0.874265038444,213.420975159
880,0.0474731530513,0.047196017281,0.048318874089,0.875471129202,0.875169606513,0.873360470375,215.880145587
890,0.0455645701102,0.0446670379091,0.0473531482326,0.876224935926,0.885119855269,0.87381275441,218.305722493
900,0.0448498471849,0.0437847075563,0.0465844889227,0.881200060305,0.887833559475,0.876526458616,220.654490454
910,0.0459863214348,0.0453160002823,0.0477733741832,0.878637117443,0.885572139303,0.872455902307,223.072968063
920,0.0460240740717,0.044991415284,0.0474796791205,0.877129503995,0.883763003166,0.872455902307,225.419600576
930,0.0423767853042,0.0408057883992,0.0436647059323,0.888738127544,0.898236092266,0.888738127544,227.807844908
940,0.046876383082,0.0455902930261,0.0484966341832,0.875772651892,0.883310719132,0.87697874265,230.185404799
950,0.0449505901648,0.0435517936046,0.0465351304442,0.888436604855,0.892356399819,0.87697874265,232.507243903
960,0.0485704482814,0.0468452219634,0.0504672582855,0.868083823308,0.87381275441,0.867480777929,234.866913186
970,0.0430636539536,0.0418388414161,0.0454262964089,0.889793456958,0.894617819991,0.879240162822,237.222198431
980,0.0449443541687,0.0437325119236,0.0471261977465,0.883009196442,0.886928991407,0.880597014925,239.62049632
990,0.0474465799129,0.0463758145328,0.0503924786588,0.874868083823,0.883763003166,0.865219357757,242.013613932
1000,0.0446721228508,0.0431014130043,0.0466235406978,0.886024423338,0.89145183175,0.877431026685,244.340531744
1010,0.0436141512041,0.0420828353869,0.0457868939096,0.886627468717,0.895974672094,0.882406151063,246.77548297
1020,0.0519189814923,0.0510572114277,0.0545146378487,0.867480777929,0.872908186341,0.863410221619,249.175374827
1030,0.051719986893,0.0502805973764,0.053830592482,0.863560982964,0.868837630032,0.860696517413,251.571858746
1040,0.0475761679756,0.04611988705,0.0504562428612,0.873963515755,0.8842152872,0.872003618272,253.909733576
1050,0.0477673132304,0.04670737616,0.0502585513883,0.879541685512,0.882858435097,0.874265038444,256.343322494
1060,0.0477397192334,0.0460132517463,0.0501712310986,0.875320367858,0.882406151063,0.872908186341,258.744679377
1070,0.0493643158106,0.0490149414349,0.0519525657825,0.87004372079,0.874717322479,0.867480777929,261.141778941
1080,0.0462056445855,0.0448136792122,0.0491989859478,0.88104929896,0.884667571235,0.87381275441,263.541121986
1090,0.0462230249973,0.0446842698479,0.0489259916331,0.878335594754,0.879692446857,0.870646766169,265.891638288
1100,0.0481066018007,0.0463554027485,0.0516736617075,0.8697421981,0.876526458616,0.861148801447,268.246308683
1110,0.0467538334545,0.0455025112035,0.0498979075272,0.873360470375,0.878335594754,0.863410221619,270.638207429
1120,0.04731462466,0.0466455309025,0.0507720115345,0.875923413237,0.878335594754,0.867480777929,273.083037988
1130,0.0470390104277,0.0470415072736,0.0494207553279,0.871551334238,0.874717322479,0.862957937585,275.372139708
1140,0.0438013119843,0.0422813955894,0.0460064670178,0.884969093924,0.89145183175,0.87697874265,277.772542189
1150,0.0441192853201,0.0424967945039,0.0469552253437,0.887381275441,0.88828584351,0.877883310719,280.151240591
1160,0.0443398766989,0.042542339652,0.0470370080246,0.885572139303,0.889642695613,0.876526458616,282.596393006
1170,0.0434536675065,0.041561195463,0.045241661084,0.890848786371,0.895974672094,0.886928991407,284.965941795
1180,0.0462979428217,0.0440348397577,0.0482299590251,0.879240162822,0.885572139303,0.877883310719,287.395417285
1190,0.0457178320263,0.0440056661556,0.0479668081747,0.879240162822,0.883310719132,0.8697421981,289.81200786
1200,0.0467814348595,0.04432532421,0.0484153001717,0.875923413237,0.885119855269,0.87381275441,292.189763243
1210,0.0452819754211,0.042760067501,0.046846418895,0.882556912408,0.893713251922,0.882858435097,294.569173163
1220,0.0458267308364,0.0439085276527,0.0478947717114,0.880898537615,0.883763003166,0.874265038444,296.951597962
1230,0.0481181923537,0.0464143515432,0.0505487563412,0.874265038444,0.882406151063,0.867933061963,299.336418404
1240,0.0438033140264,0.0421152788402,0.0454064669831,0.886627468717,0.889642695613,0.880597014925,301.742666439
1250,0.0443113548272,0.0420357797825,0.0463443635807,0.887381275441,0.890094979647,0.879692446857,304.084045349
1260,0.0453416523188,0.0436107291239,0.0469555309309,0.882104628373,0.887833559475,0.878335594754,306.445606093
1270,0.0442759776702,0.0429417528188,0.0462032007345,0.887682798131,0.887833559475,0.882858435097,308.849943535
1280,0.044646633027,0.0428897036083,0.0466531170872,0.886928991407,0.888738127544,0.883763003166,311.263896626
1290,0.0449329559143,0.0443357378306,0.0474408349735,0.884667571235,0.883310719132,0.874265038444,313.618907632
1300,0.0444807093602,0.043550634953,0.0463072127004,0.883612241821,0.883310719132,0.875169606513,315.958870298
1310,0.04376060296,0.0429919343147,0.0457054821932,0.885572139303,0.882858435097,0.877431026685,318.37499231
1320,0.0464548007624,0.0463829251207,0.0488478041657,0.881803105684,0.879692446857,0.872003618272,320.718232159
1330,0.0441003718473,0.0427916858412,0.0459893796526,0.882556912408,0.885119855269,0.873360470375,322.965236221
1340,0.044584307453,0.0432727434445,0.0464882348918,0.884064525856,0.886476707372,0.877883310719,325.296939118
1350,0.0455541973734,0.0454291903937,0.0482485477223,0.883009196442,0.882406151063,0.872003618272,327.569311586
1360,0.0452521830502,0.0439949757153,0.0471932941244,0.881350821649,0.880597014925,0.874717322479,330.014218089
1370,0.0433225804027,0.0423704971787,0.0459231040655,0.888888888889,0.889642695613,0.879240162822,332.350785846
1380,0.0426585992306,0.0410682570558,0.0450531169903,0.887079752751,0.892356399819,0.875621890547,334.803167093
1390,0.0428380130962,0.0415729081062,0.0451906039558,0.88451680989,0.88828584351,0.876526458616,337.164929723
1400,0.0427462482873,0.041378099037,0.0448344722691,0.88828584351,0.88828584351,0.876526458616,339.522449287
1410,0.0460670809412,0.0448949748583,0.0485211171447,0.880295492236,0.885572139303,0.872003618272,341.929708704
1420,0.0422664137657,0.0407731551735,0.0443428349089,0.890245740992,0.892356399819,0.882858435097,344.379892015
1430,0.0424518407237,0.0407821995922,0.0447842548433,0.886024423338,0.889190411578,0.87381275441,346.790388162
1440,0.0423780135629,0.0416557936749,0.0447518146161,0.885722900648,0.885572139303,0.87697874265,349.115732272
1450,0.0434730696665,0.0424621602504,0.0464876984288,0.88481833258,0.885119855269,0.877431026685,351.524999483
1460,0.0421005868934,0.0415821060791,0.0441423615105,0.886627468717,0.883310719132,0.880144730891,353.853776029
1470,0.04264747438,0.042184181723,0.0450333509272,0.884969093924,0.889642695613,0.880597014925,356.222291239
1480,0.0428743541841,0.0423388106776,0.0459135779315,0.886325946027,0.886024423338,0.880144730891,358.621296415
1490,0.0441579460093,0.0432404359077,0.0474281188775,0.885421377959,0.882406151063,0.87381275441,361.098388886
1500,0.0441956029273,0.0431081250097,0.0472587868002,0.883310719132,0.888738127544,0.875169606513,363.487065055
1510,0.0435018627995,0.0426576853067,0.0453985342044,0.884969093924,0.889190411578,0.878335594754,365.807907482
1520,0.0440407572686,0.0427406435714,0.046932177992,0.882858435097,0.884667571235,0.87381275441,368.145958539
1530,0.0430760890195,0.0421490084501,0.0454918591234,0.887230514096,0.892356399819,0.880144730891,370.542863336
1540,0.0445070506652,0.0439880317137,0.0474389639485,0.885722900648,0.888738127544,0.877883310719,372.936557689
1550,0.0441325972016,0.0433948826214,0.0466561831573,0.88104929896,0.885119855269,0.872908186341,375.386438101
1560,0.0426853508601,0.041903370619,0.0452269036912,0.888436604855,0.889190411578,0.880144730891,377.792265033
