iterations,fitness,time,fevals
0,13.0,2.13149999997e-05,11
10,13.0,4.10079999997e-05,21
20,14.0,5.66339999994e-05,31
30,15.0,6.93259999993e-05,41
40,15.0,9.03429999992e-05,51
50,16.0,0.000103133999999,61
60,16.0,0.000117031999999,71
70,16.0,0.000136593999999,81
80,16.0,0.000187898999999,91
90,16.0,0.000203069999999,101
100,17.0,0.000225651999999,111
110,17.0,0.000240302999999,121
120,17.0,0.000257096999999,131
130,17.0,0.000284527999999,141
140,17.0,0.000302540999999,151
150,17.0,0.000315964999999,161
160,17.0,0.000330456999999,171
170,17.0,0.000345484999999,181
180,18.0,0.000658446999999,191
190,19.0,0.000719945999998,201
200,19.0,0.003497617,211
210,20.0,0.003620142,221
220,20.0,0.003644578,231
230,20.0,0.003660082,241
240,20.0,0.003683914,251
250,20.0,0.003698295,261
260,20.0,0.003709087,271
270,20.0,0.003722901,281
280,20.0,0.00373303,291
290,20.0,0.00374721,301
300,20.0,0.003757577,311
310,20.0,0.003772241,321
320,20.0,0.003782139,331
330,20.0,0.003795958,341
340,20.0,0.003809898,351
350,20.0,0.003819691,361
360,20.0,0.003832819,371
370,20.0,0.003842219,381
380,20.0,0.003855272,391
390,20.0,0.003864762,401
400,20.0,0.003878033,411
410,22.0,0.003887467,421
420,22.0,0.003901988,431
430,22.0,0.003918981,441
440,22.0,0.003938899,451
450,22.0,0.003951052,461
460,22.0,0.003965243,471
470,22.0,0.003979197,481
480,22.0,0.004048802,491
490,22.0,0.004112493,501
500,23.0,0.004172083,511
510,23.0,0.004187006,521
520,23.0,0.004224315,531
530,23.0,0.004241941,541
540,23.0,0.004311119,551
550,23.0,0.004335625,561
560,23.0,0.004350709,571
570,23.0,0.004371476,581
580,23.0,0.004387872,591
590,23.0,0.004408549,601
600,23.0,0.004424378,611
610,23.0,0.004447027,621
620,25.0,0.004462973,631
630,25.0,0.004485345,641
640,25.0,0.004512919,651
650,25.0,0.004535469,661
660,26.0,0.004549901,671
670,26.0,0.004597458,681
680,26.0,0.00461216,691
690,26.0,0.00462813,701
700,26.0,0.004642021,711
710,26.0,0.004653628,721
720,26.0,0.004666663,731
730,27.0,0.004676818,741
740,27.0,0.004688365,751
750,27.0,0.00469921,761
760,27.0,0.004712682,771
770,27.0,0.004723696,781
780,27.0,0.004736287,791
790,27.0,0.004746203,801
