,2,3,4,5,6,7,8,9,10
GMM,0.7256611318206184,0.24648875133076276,0.36895140022260275,0.2919717982943303,0.2540341052532185,0.20918094549853852,0.22055131223284763,0.24961459486163196,0.21559639805680852
Kmeans,0.7544716817410902,0.36538539128888026,0.26999600649525785,0.2531564050883631,0.2820777108924146,0.22358797125287105,0.19007297097261427,0.2178114228390044,0.20776904366275017
