,2,3,4,5,6,7,8,9,10
GMM,0.06818401707247243,0.10155795514594847,0.26126784451236923,0.32741016837982073,0.31652611465878244,0.3087889179227209,0.305047754241453,0.2546429947847571,0.25148740996292895
Kmeans,0.11729680752520422,0.22781532150072767,0.2273410505546652,0.22705339717121234,0.267533662471924,0.24909166952286083,0.29080268201716797,0.25810441184655974,0.28666574106131937
