iterations,fitness,time,fevals
0,530.0,0.003336461,436
10,526.0,0.009165405,771
20,530.0,0.011265622,1105
30,541.0,0.013344031,1437
40,547.0,0.015322629,1777
50,547.0,0.017374841,2105
60,552.0,0.019349737,2433
70,554.0,0.020933686,2764
80,554.0,0.023349421,3082
90,554.0,0.025934281,3427
100,547.0,0.027411373,3753
110,551.0,0.02898034,4077
120,551.0,0.030457039,4405
130,562.0,0.035602523,4731
140,560.0,0.037297064,5055
150,564.0,0.038852627,5383
160,566.0,0.040426419,5720
170,568.0,0.042096152,6059
180,566.0,0.043649693,6402
190,568.0,0.045111104,6733
200,570.0,0.047984095,7066
210,570.0,0.049530994,7406
220,570.0,0.051212296,7730
230,570.0,0.053726897,8058
240,570.0,0.05611267,8389
250,570.0,0.057929328,8724
260,576.0,0.063403165,9061
270,576.0,0.064909582,9393
280,574.0,0.066405781,9731
290,576.0,0.067912032,10057
300,576.0,0.069448239,10392
310,578.0,0.071135738,10717
320,572.0,0.072902837,11041
330,574.0,0.074426792,11375
340,574.0,0.07598991,11710
350,570.0,0.077433355,12046
360,572.0,0.07907032,12381
370,570.0,0.080669734,12713
380,570.0,0.082288274,13048
390,568.0,0.084573422,13378
400,570.0,0.08655391,13715
410,566.0,0.088068235,14046
420,572.0,0.090957873,14376
430,570.0,0.092724766,14714
440,572.0,0.094338312,15042
450,572.0,0.095783009,15379
460,574.0,0.097330078,15710
470,572.0,0.102908677,16042
480,572.0,0.104766517,16373
490,574.0,0.106286906,16716
500,578.0,0.107796575,17057
510,578.0,0.109407739,17391
520,576.0,0.111040542,17726
530,578.0,0.112590357,18057
540,578.0,0.114431045,18379
550,578.0,0.116994625,18712
560,580.0,0.118474521,19045
570,578.0,0.120054934,19373
580,578.0,0.121527378,19702
590,578.0,0.123094962,20028
600,576.0,0.124815093,20354
610,576.0,0.130269573,20697
620,578.0,0.131968413,21026
630,578.0,0.135143964,21353
640,576.0,0.136748929,21694
650,578.0,0.138436534,22026
660,578.0,0.140463618,22364
670,572.0,0.141982693,22698
680,574.0,0.143587309,23027
690,576.0,0.145528659,23362
700,578.0,0.147673025,23697
710,578.0,0.149259848,24032
720,576.0,0.150815257,24366
730,576.0,0.153970462,24696
740,570.0,0.156433052,25029
750,572.0,0.158134488,25361
760,574.0,0.15963875,25691
770,576.0,0.16113299,26025
780,574.0,0.162551789,26358
790,576.0,0.164383126,26683
800,578.0,0.165921329,27021
810,580.0,0.167688514,27363
820,582.0,0.169197194,27700
830,582.0,0.170714759,28030
840,582.0,0.172170372,28346
850,584.0,0.175424541,28668
860,582.0,0.177736019,29004
870,580.0,0.179193196,29344
880,586.0,0.184061521,29674
890,580.0,0.18562162,30012
900,578.0,0.187054944,30348
910,580.0,0.188481381,30685
920,578.0,0.190077865,31013
930,576.0,0.191614186,31351
940,578.0,0.192986278,31681
950,580.0,0.19447189,32009
960,580.0,0.196117868,32340
970,580.0,0.197637178,32686
980,582.0,0.199056406,33011
990,582.0,0.200537581,33353
1000,584.0,0.202252121,33698
1010,580.0,0.203884426,34038
1020,582.0,0.206068474,34363
1030,582.0,0.208473638,34699
1040,582.0,0.20988505,35037
1050,578.0,0.211370356,35372
1060,580.0,0.212810698,35709
1070,578.0,0.216180745,36043
1080,576.0,0.217670843,36363
1090,582.0,0.223283655,36693
1100,580.0,0.224929746,37031
1110,580.0,0.226628719,37353
1120,582.0,0.228279013,37687
1130,582.0,0.229945803,38033
1140,580.0,0.231503988,38374
1150,580.0,0.23298608,38702
1160,580.0,0.234467313,39037
1170,578.0,0.236077258,39365
1180,578.0,0.237924314,39680
1190,580.0,0.240037108,40016
1200,578.0,0.241554487,40345
1210,578.0,0.243082515,40677
1220,575.0,0.244798279,41018
1230,572.0,0.250146946,41345
1240,576.0,0.25182843,41680
1250,570.0,0.253537368,42012
1260,572.0,0.255238346,42343
1270,574.0,0.256700977,42660
1280,576.0,0.259659352,42992
1290,580.0,0.261253107,43330
1300,574.0,0.26283074,43670
1310,576.0,0.264382798,43996
1320,578.0,0.266054217,44335
1330,572.0,0.268234284,44666
1340,571.0,0.270495468,44995
1350,574.0,0.272064278,45315
1360,578.0,0.277132328,45645
1370,572.0,0.278918141,45983
1380,572.0,0.280356854,46304
1390,572.0,0.282050527,46643
1400,571.0,0.283593061,46975
