iterations,fitness,time,fevals
0,0.0217731951709,2.108049208,1000
10,0.0228243288798,4.208070439,2100
20,0.0223431691297,6.283377084,3200
30,0.0225836528286,8.353082499,4300
40,0.0222698470248,10.443270569,5400
50,0.0235174820835,12.519263118,6500
60,0.0219839594061,14.604393897,7600
70,0.0224841533963,16.682101506,8700
80,0.0230536965399,18.784905227,9800
90,0.0223872026988,20.895290971,10900
100,0.020314801975,22.983543821,12000
110,0.0223199388513,25.097717737,13100
120,0.0222326226436,27.219513395,14200
130,0.0223626636032,29.632361481,15300
140,0.0212871809256,31.932734095,16400
150,0.0232369472229,34.151505045,17500
160,0.0216540026046,36.496011337,18600
170,0.0220478353111,39.005322512,19700
180,0.0236740406245,41.520767086,20800
190,0.0230316143558,43.724258206,21900
200,0.0205753129535,45.904085833,23000
210,0.0218227777205,48.035080778,24100
220,0.0212217365282,50.143896454,25200
230,0.0212612624162,52.246015709,26300
240,0.0232786444879,54.337084156,27400
250,0.0214855084597,56.412034116,28500
260,0.0220009739772,58.488053618,29600
270,0.0221353151041,60.571778041,30700
280,0.0224804785337,62.647895457,31800
290,0.023123634951,64.734214531,32900
300,0.0225971025121,66.812331862,34000
310,0.0217676170883,68.908911937,35100
320,0.0227180211076,70.987266039,36200
330,0.0228521586989,73.055647927,37300
340,0.0211710400226,75.130034642,38400
350,0.023341862347,77.222316678,39500
360,0.0219288895915,79.304658452,40600
370,0.0212631284245,81.391525393,41700
380,0.021112334569,83.47429572,42800
390,0.0221606813629,85.540647998,43900
400,0.0212294538071,87.604287746,45000
410,0.0230536609941,89.679397292,46100
420,0.0217427959492,91.748154545,47200
430,0.0224468097153,93.814106994,48300
440,0.0233752348929,95.897548993,49400
450,0.0234683676005,97.962875339,50500
460,0.0211113930479,100.028676246,51600
470,0.0210865558624,102.092428509,52700
480,0.0219692113753,104.159531014,53800
490,0.0221529577065,106.22945327,54900
500,0.0232354399601,108.297078003,56000
510,0.0217657135328,110.486743329,57100
520,0.0230180265343,112.6363107,58200
530,0.023191161842,114.747119525,59300
540,0.0229303041036,116.820532146,60400
550,0.0210006458244,118.986748275,61500
560,0.0218718184342,121.086798523,62600
570,0.0224317794502,123.16989937,63700
580,0.0232364227121,125.238501928,64800
590,0.0229649647684,127.352674387,65900
600,0.023824755098,129.47150226,67000
610,0.0230066963615,131.551959891,68100
620,0.0217205136957,133.641082937,69200
630,0.0219772634628,135.823856863,70300
640,0.0222016317588,137.892595571,71400
650,0.0217616652145,140.095346836,72500
660,0.0218515252374,142.191148411,73600
670,0.0220207657911,144.280120824,74700
680,0.0231150064079,146.352700363,75800
690,0.0215499044151,148.428364869,76900
700,0.0220615159637,150.532215361,78000
710,0.0226859781845,152.606365037,79100
720,0.0221762024288,154.680909428,80200
730,0.0206692552874,156.756884626,81300
740,0.0226991373961,158.928683342,82400
750,0.0231262434422,161.020546159,83500
760,0.0215791169624,163.098302005,84600
770,0.0208653719386,165.170488813,85700
780,0.0203033896766,167.261045528,86800
790,0.0220128873075,169.362826734,87900
800,0.0236750757889,171.447789375,89000
810,0.0210070021418,173.526924021,90100
820,0.0220917046702,175.627295254,91200
830,0.0207825292425,177.711003564,92300
840,0.0215440703989,179.796274268,93400
850,0.0220797466554,181.886318158,94500
860,0.0227446302065,184.000801751,95600
870,0.0216462465424,186.078793215,96700
880,0.0217730003827,188.148877317,97800
890,0.0223391036093,190.278020138,98900
900,0.0213148470609,192.375023538,100000
910,0.0215537762034,194.45247835,101100
920,0.0217150860026,196.55319715,102200
930,0.0220128761707,198.727160927,103300
940,0.0216656244402,200.812726089,104400
950,0.0225206111817,202.902626519,105500
960,0.0229565322734,204.9819404,106600
970,0.0218654487364,207.051975368,107700
980,0.0222211005924,209.129473862,108800
990,0.0231902853178,211.211372969,109900
1000,0.0226820785656,213.294936613,111000
1010,0.022043079601,215.375253147,112100
1020,0.0224530148588,217.446174449,113200
1030,0.0222556064416,219.526493452,114300
1040,0.0245338137615,221.606591307,115400
1050,0.0230194156846,223.693767038,116500
1060,0.0224047834181,225.770822678,117600
1070,0.0225597715357,227.851631612,118700
1080,0.0215958427365,229.926405898,119800
1090,0.0229904821368,231.997994387,120900
1100,0.0222926633441,234.08358527,122000
1110,0.0239827759796,236.164951622,123100
1120,0.0217876677314,238.246877795,124200
1130,0.0221757940539,240.331351842,125300
1140,0.0213260703602,242.403861832,126400
1150,0.021327825759,244.478247372,127500
1160,0.0204645433166,246.555256749,128600
1170,0.0211011604933,248.702806859,129700
1180,0.020834778781,250.8523678,130800
1190,0.021942045315,254.16754313,131900
1200,0.0227165157033,256.803852908,133000
1210,0.0239980059787,260.129749952,134100
1220,0.0219631214148,263.167672185,135200
1230,0.021932316301,265.472276576,136300
1240,0.0205527429025,267.878063697,137400
1250,0.022164535113,270.642896638,138500
1260,0.0225977954808,272.938284507,139600
1270,0.021911067708,275.218109519,140700
1280,0.0216712678704,277.47342114,141800
1290,0.0224156357102,279.722834398,142900
1300,0.0211274151228,281.965886324,144000
1310,0.0226067457875,284.227270305,145100
1320,0.0219240523845,286.504856648,146200
1330,0.022688300162,288.84194902,147300
1340,0.0218129920234,291.196822176,148400
1350,0.0231792849354,293.457802308,149500
1360,0.0207803081915,295.777375595,150600
1370,0.0220927975208,298.116168011,151700
1380,0.0235841493436,300.553861684,152800
1390,0.0225709780303,302.874020803,153900
1400,0.021738817672,305.142127587,155000
1410,0.0233503217805,307.512557211,156100
1420,0.0227717377392,311.088244458,157200
1430,0.0227047740213,314.307379291,158300
1440,0.0216891345546,316.624517266,159400
1450,0.0221889293168,318.973525309,160500
1460,0.0219767115812,321.327415176,161600
1470,0.0225157472625,324.690038955,162700
1480,0.0219668318183,328.060738381,163800
1490,0.0204118235493,330.488821878,164900
1500,0.0224281800633,332.985623162,166000
1510,0.0217336150209,335.311162474,167100
1520,0.0228478106611,337.703705072,168200
1530,0.0213582167791,340.043912102,169300
1540,0.0217435360513,342.467141134,170400
1550,0.0237816372203,344.825647771,171500
1560,0.0226979128325,347.236353277,172600
1570,0.022840636548,349.607133419,173700
1580,0.0214011117792,352.561885317,174800
1590,0.0229161150442,356.417587358,175900
1600,0.0213608307073,359.03263907,177000
1610,0.0222754009141,361.515144368,178100
1620,0.02261113663,364.243561336,179200
1630,0.0219875353066,366.523287463,180300
1640,0.0216179732756,368.842781337,181400
1650,0.0234939478464,371.114581494,182500
1660,0.02215134023,373.568793739,183600
1670,0.0224763580114,376.112729386,184700
1680,0.0221060509353,378.39056989,185800
1690,0.0222350569603,380.67425699,186900
1700,0.0221298987314,383.009837247,188000
1710,0.0221455715905,385.331351672,189100
1720,0.0225732960964,387.589340861,190200
1730,0.0221255136013,389.861017226,191300
1740,0.0221356275772,392.1618165,192400
1750,0.021528509794,394.581248611,193500
1760,0.0217164265195,397.065998795,194600
1770,0.022071772216,400.231847993,195700
1780,0.0216780059818,402.531531171,196800
1790,0.0222698634317,404.875955651,197900
1800,0.0209346446061,407.161805554,199000
1810,0.0222574832,409.779962301,200100
1820,0.021763126042,412.195383531,201200
1830,0.0243335425498,414.505171757,202300
1840,0.0230315281459,417.313187039,203400
1850,0.0227728104175,419.680839717,204500
1860,0.0226045236397,422.715833854,205600
1870,0.0223698943903,425.065564733,206700
1880,0.0232149549177,427.367204115,207800
1890,0.0227319655562,429.743637149,208900
1900,0.0219924581324,432.057516988,210000
1910,0.0218562803914,434.387988336,211100
1920,0.023185668226,436.693057818,212200
1930,0.0229367766875,439.040984043,213300
1940,0.0218466307864,441.513611854,214400
1950,0.0229067425221,444.437217446,215500
1960,0.0227572850412,446.897377145,216600
1970,0.0207866836136,449.891321169,217700
1980,0.0234344313272,452.565664041,218800
1990,0.0229030895453,455.322006997,219900
2000,0.0209788592641,459.205679095,221000
2010,0.0230874977878,461.586093433,222100
2020,0.0212592969234,463.759438996,223200
2030,0.0231643006752,466.067697383,224300
2040,0.0208194992563,468.342998295,225400
2050,0.0219062168031,470.465015729,226500
2060,0.0216809159382,472.540139663,227600
2070,0.0223928943828,474.657928293,228700
2080,0.0222375931712,476.730067941,229800
2090,0.0229866102778,478.797288171,230900
2100,0.0213178626762,480.863066412,232000
2110,0.0225574129114,482.93743339,233100
2120,0.0226038700875,485.017431286,234200
2130,0.0224060475886,487.0896294,235300
2140,0.0232004119046,489.154439619,236400
2150,0.0227453526584,491.222176435,237500
2160,0.0230090554315,493.282019599,238600
2170,0.0231120285199,495.358554158,239700
2180,0.0220799343875,497.525357401,240800
2190,0.0211725525753,499.878729727,241900
2200,0.0217044548462,502.132839066,243000
2210,0.0232021979658,504.3296392,244100
2220,0.0220202148308,506.480319851,245200
2230,0.0223114962038,508.648391975,246300
2240,0.0229231189636,510.833093305,247400
2250,0.0228237584932,512.958095532,248500
2260,0.0219718055081,515.476641055,249600
2270,0.0217816888604,518.390168293,250700
2280,0.0211869050782,520.492917523,251800
2290,0.0212149520682,522.730390663,252900
2300,0.0229152257048,524.927314565,254000
