iterations,fitness,time,fevals
0,521.0,4.94030000002e-05,11
10,521.0,9.5644e-05,21
20,521.0,0.000139766,31
30,523.0,0.000193077,41
40,523.0,0.000236132,51
50,525.0,0.00031395,61
60,529.0,0.000459816,71
70,535.0,0.000517976,81
80,537.0,0.000581153,91
90,537.0,0.000617279,101
100,537.0,0.000653111,111
110,543.0,0.000689576,121
120,547.0,0.000724718,131
130,549.0,0.000761154,141
140,549.0,0.000809359,151
150,549.0,0.000845118,161
160,549.0,0.00088058,171
170,549.0,0.000917356,181
180,549.0,0.0009546,191
190,551.0,0.001005228,201
200,553.0,0.001557102,211
210,555.0,0.001702107,221
220,557.0,0.001751469,231
230,561.0,0.001803557,241
240,561.0,0.001854004,251
250,561.0,0.001931124,261
260,563.0,0.002003165,271
270,565.0,0.00205434,281
280,565.0,0.002162476,291
290,567.0,0.002306264,301
300,570.0,0.002358846,311
310,572.0,0.002437186,321
320,572.0,0.00288702,331
330,572.0,0.003353343,341
340,572.0,0.003773366,351
350,576.0,0.004207917,361
360,580.0,0.004264756,371
370,580.0,0.00437159,381
380,582.0,0.004445628,391
390,584.0,0.006143548,401
400,584.0,0.006355366,411
410,586.0,0.006573273,421
420,588.0,0.006651098,431
430,588.0,0.006756958,441
440,594.0,0.006843402,451
450,598.0,0.006931532,461
460,602.0,0.006982354,471
470,602.0,0.007020509,481
480,602.0,0.007069561,491
490,602.0,0.007111381,501
500,602.0,0.007181666,511
510,602.0,0.007218255,521
520,602.0,0.007260735,531
530,606.0,0.007302636,541
540,610.0,0.007346929,551
550,610.0,0.007386248,561
560,610.0,0.007449717,571
570,612.0,0.007534711,581
580,616.0,0.007589613,591
590,618.0,0.007633299,601
600,620.0,0.007676821,611
610,620.0,0.007812885,621
620,620.0,0.008028147,631
630,624.0,0.008281261,641
640,626.0,0.008385613,651
650,628.0,0.008720398,661
660,628.0,0.008845292,671
670,632.0,0.00918527,681
680,632.0,0.009286659,691
690,632.0,0.009840959,701
700,632.0,0.00991399,711
710,636.0,0.009980228,721
720,636.0,0.010019177,731
730,638.0,0.010057765,741
740,638.0,0.010094773,751
750,638.0,0.010147587,761
760,640.0,0.010187746,771
770,642.0,0.01023911,781
780,642.0,0.010277761,791
790,642.0,0.010315199,801
800,644.0,0.010350062,811
810,646.0,0.010387052,821
820,650.0,0.010442939,831
830,652.0,0.010480322,841
840,656.0,0.010515336,851
850,658.0,0.010553023,861
860,658.0,0.010590754,871
870,660.0,0.010634822,881
880,660.0,0.010674223,891
890,660.0,0.010713057,901
900,660.0,0.010757015,911
910,660.0,0.010795277,921
920,662.0,0.010847468,931
930,662.0,0.010881848,941
940,662.0,0.010964334,951
950,664.0,0.011088848,961
960,666.0,0.011164172,971
970,666.0,0.013094107,981
980,668.0,0.01327675,991
990,668.0,0.013338246,1001
