iterations,fitness,time,fevals
0,502.0,5.2438e-05,11
10,502.0,0.000118796,21
20,500.0,0.000230954,31
30,504.0,0.00077278,41
40,508.0,0.003044311,51
50,506.0,0.003091544,61
60,506.0,0.003131085,71
70,510.0,0.003171959,81
80,504.0,0.003211125,91
90,502.0,0.003251664,101
100,494.0,0.003296467,111
110,498.0,0.003360344,121
120,496.0,0.003414345,131
130,496.0,0.003471973,141
140,496.0,0.003540024,151
150,496.0,0.00359831,161
160,490.0,0.003644084,171
170,490.0,0.00372071,181
180,492.0,0.003793039,191
190,500.0,0.003843656,201
200,502.0,0.004402638,211
210,504.0,0.004703696,221
220,504.0,0.004768813,231
230,504.0,0.004815443,241
240,508.0,0.004864196,251
250,510.0,0.004969888,261
260,508.0,0.005065298,271
270,512.0,0.005175551,281
280,514.0,0.005271385,291
290,514.0,0.005414356,301
300,514.0,0.005517598,311
310,518.0,0.005786693,321
320,512.0,0.005860264,331
330,516.0,0.005930645,341
340,516.0,0.005976905,351
350,518.0,0.006025588,361
360,520.0,0.00614959,371
370,525.0,0.006201965,381
380,525.0,0.006266565,391
390,523.0,0.006372796,401
400,519.0,0.006463009,411
410,519.0,0.006554084,421
420,517.0,0.006606127,431
430,519.0,0.006719118,441
440,521.0,0.007048142,451
450,525.0,0.007094495,461
460,529.0,0.00714643,471
470,529.0,0.007197377,481
480,533.0,0.007256233,491
490,535.0,0.007688512,501
500,537.0,0.007746259,511
510,539.0,0.007799081,521
520,543.0,0.007842743,531
530,551.0,0.007892492,541
540,553.0,0.008078868,551
550,553.0,0.008146041,561
560,553.0,0.00996774,571
570,555.0,0.010120754,581
580,557.0,0.010234831,591
590,557.0,0.010312993,601
600,557.0,0.010500638,611
610,557.0,0.010553615,621
620,559.0,0.010589961,631
630,563.0,0.010620036,641
640,567.0,0.010656746,651
650,571.0,0.010689018,661
660,571.0,0.010719775,671
670,571.0,0.010750959,681
680,571.0,0.010779424,691
690,573.0,0.010810332,701
700,573.0,0.010842066,711
710,573.0,0.01087211,721
720,573.0,0.010901197,731
730,575.0,0.01093148,741
740,577.0,0.010960348,751
750,581.0,0.01099622,761
760,585.0,0.011024955,771
770,589.0,0.011054075,781
780,591.0,0.011084285,791
790,595.0,0.011113688,801
800,595.0,0.011160323,811
810,595.0,0.011190923,821
820,597.0,0.011222311,831
830,597.0,0.011251996,841
840,597.0,0.011302153,851
850,601.0,0.012235153,861
860,607.0,0.012313283,871
870,609.0,0.012373538,881
880,611.0,0.012444082,891
890,611.0,0.012510697,901
900,613.0,0.01289905,911
910,613.0,0.012960871,921
920,617.0,0.013011341,931
930,617.0,0.013049507,941
940,619.0,0.013083142,951
950,619.0,0.013117443,961
960,619.0,0.013159413,971
970,619.0,0.013191647,981
980,619.0,0.013226343,991
990,619.0,0.013258485,1001
1000,623.0,0.013294323,1011
1010,623.0,0.013343981,1021
1020,623.0,0.01338049,1031
1030,623.0,0.013412969,1041
1040,623.0,0.013445757,1051
1050,627.0,0.013483139,1061
1060,629.0,0.013526906,1071
1070,631.0,0.013564942,1081
1080,631.0,0.014248859,1091
1090,633.0,0.014348341,1101
1100,633.0,0.014420219,1111
1110,635.0,0.014487345,1121
1120,635.0,0.014546371,1131
1130,643.0,0.014580763,1141
1140,643.0,0.014612153,1151
1150,647.0,0.014642366,1161
1160,647.0,0.014671891,1171
1170,649.0,0.014709394,1181
1180,651.0,0.014739299,1191
1190,653.0,0.014769441,1201
1200,653.0,0.014803763,1211
1210,653.0,0.014835449,1221
1220,655.0,0.014882134,1231
1230,661.0,0.014951409,1241
1240,663.0,0.015004481,1251
1250,669.0,0.015050433,1261
1260,669.0,0.015093838,1271
1270,671.0,0.015140443,1281
1280,671.0,0.015186692,1291
1290,671.0,0.015230237,1301
1300,671.0,0.015291819,1311
1310,671.0,0.015330241,1321
1320,673.0,0.015373416,1331
1330,673.0,0.015417161,1341
1340,675.0,0.015461393,1351
1350,677.0,0.015504163,1361
1360,679.0,0.015549929,1371
1370,683.0,0.023316037,1381
1380,683.0,0.025027362,1391
1390,687.0,0.025233658,1401
1400,689.0,0.025327708,1411
1410,689.0,0.025398595,1421
1420,691.0,0.025449845,1431
1430,691.0,0.025510558,1441
1440,691.0,0.025551787,1451
1450,691.0,0.025620666,1461
1460,691.0,0.025688102,1471
1470,691.0,0.025744452,1481
1480,691.0,0.025806991,1491
1490,691.0,0.02586104,1501
