iterations,fitness,time,fevals
0,25.0,0.097953434,1000
10,27.0,0.183192012,2100
20,33.0,0.261882659,3200
30,38.0,0.335538036,4300
40,40.0,0.410065308,5400
50,41.0,0.479064316,6500
60,41.0,0.546854008,7600
70,42.0,0.624020559,8700
80,43.0,0.69338933,9800
90,44.0,0.765841404,10900
100,45.0,0.835932969,12000
110,48.0,0.904233064,13100
120,46.0,0.969524759,14200
130,48.0,1.037388189,15300
140,46.0,1.109008221,16400
150,45.0,1.174819704,17500
160,46.0,1.241326078,18600
170,47.0,1.306100001,19700
180,47.0,1.36988283,20800
190,46.0,1.434240084,21900
200,49.0,1.498717886,23000
210,49.0,1.57137415,24100
220,66.0,1.638702613,25200
230,56.0,1.703975123,26300
240,68.0,1.768800765,27400
250,67.0,1.835643247,28500
260,69.0,1.900937162,29600
270,68.0,1.964447275,30700
280,70.0,2.027460312,31800
290,71.0,2.091079756,32900
300,69.0,2.150567141,34000
310,70.0,2.211818064,35100
320,70.0,2.27169344,36200
330,70.0,2.333452742,37300
340,70.0,2.393207952,38400
350,71.0,2.452328495,39500
360,69.0,2.513413889,40600
370,70.0,2.585000062,41700
380,71.0,2.649721649,42800
390,69.0,2.711996428,43900
400,70.0,2.775851132,45000
410,69.0,2.838512428,46100
420,69.0,2.900021947,47200
430,71.0,2.962379269,48300
440,74.0,3.029690595,49400
450,69.0,3.09219885,50500
460,71.0,3.151817759,51600
470,71.0,3.211690315,52700
480,71.0,3.271750177,53800
490,70.0,3.333670944,54900
500,71.0,3.402605967,56000
510,68.0,3.46251316,57100
520,69.0,3.526071959,58200
530,70.0,3.586055776,59300
540,71.0,3.64611561,60400
550,70.0,3.710003206,61500
560,69.0,3.774545734,62600
570,71.0,3.836683968,63700
580,70.0,3.898599503,64800
590,71.0,3.960383093,65900
600,69.0,4.025347113,67000
610,70.0,4.087917657,68100
620,71.0,4.150953731,69200
630,70.0,4.211593875,70300
640,71.0,4.272675887,71400
650,69.0,4.333922267,72500
660,70.0,4.398111332,73600
670,69.0,4.458090292,74700
680,69.0,4.522269203,75800
690,69.0,4.583054068,76900
700,69.0,4.644506352,78000
710,70.0,4.706168199,79100
720,69.0,4.767103799,80200
730,69.0,4.827544951,81300
740,69.0,4.886351955,82400
750,70.0,4.947539065,83500
760,68.0,5.012006305,84600
770,70.0,5.073166556,85700
780,69.0,5.135196244,86800
790,70.0,5.19687556,87900
800,69.0,5.257570205,89000
810,70.0,5.318657334,90100
820,68.0,5.378209605,91200
830,70.0,5.438451485,92300
840,71.0,5.502959968,93400
850,70.0,5.563228823,94500
