iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.130303676229,0.131058959196,0.133764758322,0.584350972411,0.577114427861,0.574853007689,0.00811451199999
10,0.134641689983,0.135325483728,0.137370665694,0.570179406,0.568068747173,0.563998190864,0.085573967
20,0.13883205151,0.1393335576,0.141508387802,0.555404794211,0.553595658073,0.546359113523,0.162514219
30,0.139273571062,0.140095438574,0.141969829456,0.551635760591,0.545906829489,0.54183627318,0.239254348
40,0.138842917253,0.139783585052,0.14139331813,0.553444896728,0.551786521936,0.542740841248,0.315899942
50,0.139402688218,0.140565438687,0.142017794001,0.55254032866,0.545906829489,0.541383989145,0.398622598
60,0.138285361012,0.139110602032,0.140797213108,0.55600783959,0.549525101764,0.545454545455,0.482442799
70,0.137742740874,0.138420211006,0.140099411213,0.557063169003,0.552691090005,0.547263681592,0.565205597
80,0.137511101987,0.137970726662,0.139607180018,0.555404794211,0.549525101764,0.551786521936,0.647273696
90,0.135655913835,0.136214821522,0.137924965579,0.571234735414,0.560379918589,0.56671189507,0.729431728
100,0.127367427793,0.126665103698,0.129621312378,0.593095130409,0.589326096789,0.583446404342,0.811161307
110,0.125786852605,0.124798799369,0.127953196398,0.592341323685,0.592492085029,0.586160108548,0.892416799
120,0.123480710175,0.122431284321,0.125722452434,0.600934720338,0.601085481682,0.593396653098,0.974133057
130,0.122580423483,0.121513154185,0.124908037122,0.601990049751,0.605608322026,0.596110357304,1.055207622
140,0.120651043909,0.119383319433,0.123010397827,0.610583446404,0.622342831298,0.60289461782,1.136191738
150,0.117836103753,0.116268035879,0.120386424936,0.619478365747,0.630483943917,0.612844866576,1.21721256
160,0.117080874829,0.115748241273,0.119704728314,0.620985979195,0.629579375848,0.616915422886,1.298714587
170,0.114150027729,0.113052869518,0.116775357981,0.624151967436,0.632293080054,0.619176843057,1.379751085
180,0.109365641167,0.108401790192,0.111900037055,0.64978139605,0.655359565807,0.647218453189,1.46176008
190,0.106736069258,0.105537300746,0.109095776259,0.66048545153,0.662596110357,0.656264133876,1.543700216
200,0.104121174211,0.102783461416,0.106766542134,0.676466154078,0.679782903664,0.665762098598,1.624437843
210,0.102879861494,0.101346977198,0.105633125532,0.681893562491,0.682044323835,0.667571234735,1.711327464
220,0.0950455654439,0.0935050208916,0.0979327865131,0.716116387758,0.722749886929,0.697421981004,1.794515569
230,0.0945541846031,0.0931632260266,0.0974314662344,0.715211819689,0.723202170963,0.694255992763,1.874356682
240,0.0939281341669,0.0923380407401,0.0968657284211,0.719282375999,0.726368159204,0.701492537313,1.954690424
250,0.0938097547154,0.0925437243258,0.0970808161834,0.721996080205,0.725011307101,0.708729081863,2.035242514
260,0.092336870344,0.090377323403,0.0950082293483,0.729684908789,0.735866123926,0.715965626413,2.115311179
270,0.0897564867713,0.0883513994569,0.0924631593445,0.738730589477,0.748077792854,0.728177295341,2.195337762
280,0.0874581462677,0.0856427696122,0.0897718419195,0.75109301975,0.763907734057,0.739936680235,2.276741925
