iterations,fitness,time,fevals
0,0.0192669638505,0.00125148000006,11
10,0.019698419356,0.00132372100052,21
20,0.0207030589824,0.0014570050007,31
30,0.021223416077,0.00154038500114,41
40,0.0222782512891,0.00159306400019,51
50,0.0236532986922,0.00164842400045,61
60,0.0250721587292,0.0016761400002,71
70,0.0251227516786,0.00173027900018,81
80,0.0253005986532,0.00176895799814,91
90,0.0257272802822,0.00178932400013,101
100,0.026413513742,0.00181620199874,111
110,0.0273460497542,0.00187624099635,121
120,0.0281719535116,0.00196934299674,131
130,0.0287118627891,0.00201044299683,141
140,0.0290151411599,0.00209985299443,151
150,0.0290151411599,0.00217651999628,161
160,0.0291874854075,0.00220807499863,171
170,0.0296629321934,0.00225291899915,181
180,0.0299195477798,0.00227616999837,191
190,0.030184186443,0.00229516800027,201
200,0.0305875201915,0.0023482400029,211
210,0.0308479123499,0.00238080300187,221
220,0.0308479123499,0.00242286000139,231
230,0.0309200445188,0.00245924800402,241
240,0.0309200445188,0.00248009100324,251
250,0.03121966341,0.00257056500413,261
260,0.0315976476259,0.0026008790046,271
270,0.0316385658964,0.00284698100586,281
280,0.0318811359155,0.00291928100341,291
290,0.0319957850592,0.00295104800534,301
300,0.0319957850592,0.00298126100461,311
310,0.0319957850592,0.00301217100423,321
320,0.0319957850592,0.00306482500673,331
330,0.0319957850592,0.0031686210059,341
340,0.0321372392998,0.00328815400644,351
350,0.0321372392998,0.00331346900566,361
360,0.0321372392998,0.00335821600311,371
370,0.0331071318418,0.00342976200409,381
380,0.0331071318418,0.00347288900593,391
390,0.0331331365002,0.00349395600279,401
400,0.0331505666094,0.00351198700446,411
410,0.0337463177008,0.00353877100497,421
420,0.0341663228714,0.00355523100734,431
430,0.034451404767,0.00359136200495,441
440,0.0344959716089,0.00361424900257,451
450,0.0345966349507,0.00364362000255,461
460,0.0349192736213,0.00366134400247,471
470,0.0349401457966,0.00367923000522,481
480,0.0349775696752,0.00376541600781,491
490,0.03554095646,0.00379506300669,501
500,0.0359527988336,0.00383374500962,511
510,0.0359527988336,0.00385621900932,521
520,0.0361461869481,0.00392940801248,531
530,0.0361461869481,0.0039559620127,541
540,0.0365146610427,0.00397705301293,551
550,0.0365146610427,0.00400747101594,561
560,0.0367099465771,0.00402257901442,571
570,0.0367099465771,0.00403912001639,581
580,0.0367099465771,0.0040570380188,591
590,0.0370922373062,0.00407249801719,601
600,0.0370922373062,0.00408753801821,611
610,0.0370922373062,0.00410417301828,621
620,0.0370922373062,0.00414781901782,631
630,0.0370922373062,0.0041631060194,641
640,0.0371677928658,0.00417814001776,651
650,0.0372718516234,0.0041954570188,661
660,0.0372718516234,0.00420992602085,671
670,0.0372718516234,0.00422524602254,681
680,0.0384291341982,0.00424715802365,691
690,0.0384291341982,0.00426216802225,701
700,0.0384291341982,0.00427875102105,711
710,0.038460446612,0.0043000910191,721
720,0.038460446612,0.00431450401811,731
730,0.038460446612,0.00433621601769,741
740,0.038460446612,0.00435095901776,751
750,0.038460446612,0.0043649510153,761
760,0.038460446612,0.00438093801495,771
770,0.038460446612,0.00439696301328,781
780,0.038460446612,0.00442041801216,791
790,0.0386842475858,0.0044352820114,801
800,0.0386842475858,0.00444994600912,811
810,0.0386842475858,0.00447129500753,821
820,0.0386842475858,0.00448608500665,831
830,0.0386842475858,0.00452108400714,841
840,0.0386842475858,0.00454262600761,851
850,0.038774196118,0.00455750800757,861
860,0.0388052919373,0.00457210400782,871
870,0.0388052919373,0.00458774000799,881
880,0.0388052919373,0.00460412100801,891
890,0.0388052919373,0.00462661800702,901
900,0.0390091204948,0.00465111400626,911
910,0.0390091204948,0.00466688300367,921
920,0.0390284416255,0.00468363100663,931
930,0.0397427383737,0.00469899300879,941
940,0.0397427383737,0.00471568300782,951
950,0.0398471437818,0.00475886300774,961
960,0.0398872033012,0.00477471800696,971
970,0.0398872033012,0.00478923100673,981
980,0.0403342907844,0.00480531400535,991
990,0.0403342907844,0.00483497700407,1001
1000,0.0409094276967,0.00485068500348,1011
1010,0.0409094276967,0.00486818000354,1021
1020,0.0409959753242,0.00491136700293,1031
1030,0.041356793119,0.00494480500129,1041
1040,0.041356793119,0.00498184400203,1051
1050,0.041356793119,0.00500464099969,1061
1060,0.041356793119,0.00501983100185,1071
1070,0.041356793119,0.00503486600064,1081
1080,0.041356793119,0.00505116200293,1091
1090,0.0413923321925,0.00506792500528,1101
1100,0.0418443513966,0.00509127100304,1111
1110,0.0418443513966,0.00510617400505,1121
1120,0.0418443513966,0.00512857700232,1131
1130,0.0418443513966,0.00514350700178,1141
1140,0.0418443513966,0.00515806700059,1151
1150,0.0418443513966,0.00517394500275,1161
1160,0.0418443513966,0.00519095400159,1171
1170,0.0418443513966,0.00521332700373,1181
1180,0.042027093357,0.00522771500619,1191
1190,0.0420272082253,0.00524203100576,1201
1200,0.0420272082253,0.00525801300319,1211
1210,0.0420272082253,0.00528573600241,1221
1220,0.042666763308,0.00530183600131,1231
1230,0.042666763308,0.00531660800334,1241
1240,0.042666763308,0.00533124600042,1251
1250,0.042666763308,0.00536249699871,1261
1260,0.042666763308,0.00538457500079,1271
1270,0.042666763308,0.00539971000035,1281
1280,0.042676509586,0.00542843999938,1291
1290,0.0427830692376,0.0054440519998,1301
1300,0.0427830692376,0.00546092500008,1311
1310,0.0427830692376,0.005475897,1321
1320,0.0430901802293,0.00551688400083,1331
1330,0.0434074646529,0.00553194800159,1341
1340,0.0434074646529,0.00555381100276,1351
1350,0.0434074646529,0.00556866600164,1361
1360,0.0434074646529,0.0055836520005,1371
1370,0.0434074646529,0.00560185499853,1381
1380,0.0434074646529,0.00561797599948,1391
1390,0.0434074646529,0.00563288799822,1401
1400,0.0434074646529,0.00565438799822,1411
1410,0.0440273773348,0.00566930799687,1421
1420,0.0440273773348,0.00568781299444,1431
1430,0.0440273773348,0.0057023509944,1441
1440,0.0440273773348,0.00571912899613,1451
1450,0.0440273773348,0.00573368099867,1461
1460,0.0440273773348,0.00575014999777,1471
1470,0.0440273773348,0.00576845299656,1481
1480,0.0447351839422,0.00578321099601,1491
1490,0.0447351839422,0.00579755399667,1501
1500,0.0450514489277,0.00581305999731,1511
1510,0.0450514489277,0.00582845700046,1521
1520,0.0454987680597,0.00584986200192,1531
1530,0.0454987680597,0.00586435900186,1541
1540,0.0454987680597,0.00587817500491,1551
1550,0.0454987680597,0.00589396200303,1561
1560,0.0455091078142,0.00595681700361,1571
1570,0.0455091078142,0.00597762000325,1581
1580,0.0455091078142,0.00600769400262,1591
1590,0.0455266501134,0.00602310300019,1601
1600,0.0455266501134,0.00604332900184,1611
1610,0.0455266501134,0.00606707100087,1621
1620,0.0455266501134,0.00608217400077,1631
1630,0.0455266501134,0.00611244400352,1641
1640,0.0457219098054,0.00612982600433,1651
1650,0.0457219098054,0.00616133600488,1661
1660,0.0457219098054,0.00618130800649,1671
1670,0.0457219098054,0.00619762000497,1681
1680,0.0457219098054,0.00621465800577,1691
1690,0.0457219098054,0.00623018700571,1701
1700,0.0460013346665,0.00624581000739,1711
1710,0.0460013346665,0.00626124200789,1721
1720,0.0460013346665,0.00627659300517,1731
1730,0.0470088233304,0.0062926640021,1741
1740,0.0470088233304,0.00630863400511,1751
1750,0.0470088233304,0.00632400500399,1761
1760,0.0470088233304,0.00633918500171,1771
1770,0.0470088233304,0.00635447400418,1781
1780,0.0470088233304,0.00636991600186,1791
1790,0.0470512208169,0.0064007530018,1801
1800,0.0470512208169,0.00641779299986,1811
1810,0.0470512208169,0.00645593700028,1821
1820,0.0470909331747,0.00661588100047,1831
1830,0.0470909331747,0.00663372199779,1841
1840,0.0470909331747,0.00665887499781,1851
1850,0.0470909331747,0.00668276299621,1861
1860,0.0470909331747,0.00670671499392,1871
1870,0.0470909331747,0.00672989299346,1881
1880,0.0470909331747,0.00675219299592,1891
1890,0.0471516362214,0.00677376199747,1901
1900,0.0471516362214,0.00679618199865,1911
1910,0.0471516362214,0.00684632299817,1921
1920,0.0471516362214,0.0068948449989,1931
1930,0.0471516362214,0.00690930499695,1941
1940,0.0471516362214,0.00696667000011,1951
1950,0.0471516362214,0.00700437400155,1961
1960,0.0471516362214,0.00705847900099,1971
1970,0.0471516362214,0.00709439500133,1981
1980,0.0471516362214,0.00711003600009,1991
1990,0.0471516362214,0.00713382300091,2001
2000,0.0471516362214,0.00715662500079,2011
2010,0.0474394258271,0.00717746599912,2021
2020,0.0474394258271,0.00719967400073,2031
2030,0.0474394258271,0.00721831600094,2041
2040,0.0474394258271,0.00725887899898,2051
2050,0.0474394258271,0.00727907400142,2061
2060,0.0474394258271,0.00729566000155,2071
2070,0.0474394258271,0.00731082500351,2081
2080,0.0474394258271,0.00732602900098,2091
2090,0.0475780129413,0.00738573199851,2101
2100,0.0475780129413,0.00741569399906,2111
2110,0.0475780129413,0.00744742499955,2121
2120,0.0475780129413,0.00748581299922,2131
2130,0.0475780129413,0.00750628400056,2141
2140,0.0475780129413,0.00752775199726,2151
2150,0.0475780129413,0.00755058499635,2161
2160,0.0475780129413,0.00757297999735,2171
2170,0.0480757091811,0.00759541599837,2181
2180,0.0480757091811,0.00762013599888,2191
2190,0.0480757091811,0.00764319299924,2201
2200,0.0480757091811,0.00766597499751,2211
2210,0.0480757091811,0.0076895189959,2221
2220,0.0480757091811,0.00771296099265,2231
2230,0.0480757091811,0.00773646699236,2241
2240,0.0480757091811,0.00775487699138,2251
2250,0.0480757091811,0.00777905499126,2261
2260,0.0480757091811,0.00780155199027,2271
2270,0.0480757091811,0.00782581499152,2281
2280,0.0480757091811,0.00784378999015,2291
2290,0.0480757091811,0.00787889098865,2301
2300,0.0480757091811,0.00790566698925,2311
2310,0.0480757091811,0.00793921299191,2321
2320,0.0480757091811,0.00796470599016,2331
2330,0.0483858007072,0.007988224992,2341
2340,0.0483858007072,0.00801090299137,2351
2350,0.0483858007072,0.00805113699244,2361
2360,0.0483858007072,0.00808722199145,2371
2370,0.0483858007072,0.00812011499147,2381
2380,0.0483858007072,0.00814821198946,2391
2390,0.0483858007072,0.00818291898759,2401
2400,0.0483858007072,0.0082102649867,2411
2410,0.0483858007072,0.00823414098704,2421
2420,0.0483858007072,0.00825781398453,2431
2430,0.0484591105816,0.00827966598445,2441
2440,0.0484591105816,0.00831195398132,2451
2450,0.0484591105816,0.00835812198056,2461
2460,0.0484591105816,0.00837270198099,2471
2470,0.0484591105816,0.00838701898101,2481
2480,0.0484591105816,0.00840895198053,2491
2490,0.0484591105816,0.00845779698284,2501
2500,0.0487320906267,0.00848838598176,2511
2510,0.0487320906267,0.00851134898039,2521
2520,0.0487320906267,0.00854210398029,2531
2530,0.0487320906267,0.00857150697993,2541
2540,0.0487320906267,0.00859829398178,2551
2550,0.0487320906267,0.00862147498265,2561
2560,0.0487320906267,0.00864665298286,2571
2570,0.0488824493891,0.00874304098397,2581
2580,0.0488824493891,0.00883409398375,2591
2590,0.0488824493891,0.00889041898336,2601
2600,0.0488824493891,0.00892721898344,2611
2610,0.0488824493891,0.00898441898244,2621
2620,0.0488824493891,0.00902242397933,2631
2630,0.0488824493891,0.00905351097754,2641
2640,0.0488824493891,0.00908366097792,2651
2650,0.0488824493891,0.00911457497932,2661
2660,0.0488824493891,0.00914543898034,2671
2670,0.0488824493891,0.00917543198011,2681
2680,0.0488824493891,0.00920495198079,2691
2690,0.0488824493891,0.00923683798101,2701
2700,0.0488824493891,0.00926720398274,2711
2710,0.0488824493891,0.0092968899844,2721
2720,0.0488824493891,0.00937588198576,2731
2730,0.0488824493891,0.00942427798509,2741
2740,0.0488824493891,0.00945056198179,2751
2750,0.0488824493891,0.00947955698211,2761
2760,0.0488824493891,0.0095068739829,2771
2770,0.049095621527,0.00953178698182,2781
2780,0.049095621527,0.00955694898221,2791
2790,0.049095621527,0.00958071898276,2801
2800,0.049095621527,0.00960698898416,2811
2810,0.0493358424481,0.00963254798262,2821
2820,0.0493358424481,0.0096577909826,2831
2830,0.0493358424481,0.00968342798296,2841
2840,0.0493358424481,0.00991289798549,2851
2850,0.0493358424481,0.00994117398659,2861
2860,0.0493358424481,0.00996671098619,2871
2870,0.0493358424481,0.00998963598613,2881
2880,0.0493358424481,0.0100136189867,2891
2890,0.0493358424481,0.0100379169853,2901
2900,0.0493358424481,0.0100614669864,2911
2910,0.0493358424481,0.0100871549876,2921
2920,0.0493358424481,0.0101139499893,2931
2930,0.0494297801477,0.0101401819884,2941
2940,0.0494297801477,0.0101642589907,2951
2950,0.0494297801477,0.0101878679889,2961
2960,0.0494297801477,0.010212222991,2971
2970,0.0494297801477,0.0102370299937,2981
2980,0.0494297801477,0.0102603529958,2991
2990,0.0494297801477,0.0102835349971,3001
3000,0.0494297801477,0.0103103009969,3011
