,2,3,4,5,6,7,8,9,10
GMM,0.48582474226804123,0.4877577319587629,0.4948453608247423,0.4954896907216495,0.5341494845360825,0.532860824742268,0.5270618556701031,0.5766752577319587,0.5399484536082474
Kmeans,0.44716494845360827,0.452319587628866,0.4877577319587629,0.5244845360824743,0.5289948453608248,0.5219072164948454,0.5244845360824743,0.5289948453608248,0.5367268041237113
