iter,time,reward,steps,convergence
322,2.247021000000071,54.0,39.0,1.7184736228183624
323,0.8317929999999141,63.0,39.0,1.7646478753086399
324,0.9455169999998958,66.0,36.0,1.7347268312697757
325,2.7472550000000595,61.0,41.0,1.7430409811694656
326,1.3054999999999595,66.0,36.0,1.7083515863168497
327,1.4860999999999347,55.0,38.0,1.6876733918075597
328,1.8269479999999394,53.0,49.0,1.7939404358323798
329,1.5509330000000876,65.0,37.0,1.912066828584853
330,1.7633940000001402,53.0,49.0,1.97672087725015
331,1.0871930000000418,58.0,44.0,1.9688856906351202
332,1.543630000000018,56.0,46.0,1.895934558693412
333,2.2190699999999897,59.0,43.0,2.0012519756538167
334,2.0406769999998797,44.0,49.0,1.9441074848971005
335,2.258022999999998,65.0,37.0,1.916095352633178
336,1.7053649999998477,66.0,36.0,1.958857457518428
337,1.2687239999999989,57.0,45.0,1.9540378296086
338,0.5619960000000646,64.0,38.0,1.9123915566425285
339,0.9932429999999215,69.0,33.0,1.8981638816174626
340,0.7799760000000155,69.0,33.0,1.8667946049895732
341,1.1567369999998522,53.0,40.0,1.751418896703138
342,1.8482010000000493,57.0,36.0,1.7290075668623968
343,1.7081589999998759,67.0,35.0,1.5962483208557192
344,0.7315780000001215,64.0,38.0,1.6042784482027308
345,0.8643319999999122,63.0,39.0,1.6051027361988788
346,0.6199769999999383,53.0,49.0,1.4961004153462623
347,0.6169579999999453,70.0,32.0,1.4952138498426382
348,0.979692000000032,60.0,42.0,1.4910681753903021
349,0.5942459999999095,35.0,58.0,1.4422811727578777
350,1.2701090000000193,60.0,42.0,1.4490767724240707
351,0.8928639999998822,69.0,33.0,1.5226498394594905
352,0.8528530000000423,44.0,40.0,1.6215733249937263
353,0.778623999999839,71.0,31.0,1.6843581202513758
354,0.6718230000000158,72.0,30.0,1.7866019269097024
355,0.8534869999998751,46.0,47.0,1.7515052554884896
356,0.7851270000001076,61.0,32.0,1.8050885967223713
357,0.8961870000001593,67.0,35.0,1.8150617366259347
358,0.5907609999999952,66.0,36.0,1.8290498157361887
359,0.9285270000001233,45.0,48.0,1.8169020953639852
360,0.9886290000000741,48.0,45.0,1.8537471123235782
361,1.2273869999999132,69.0,33.0,1.8839806572367828
362,1.0094300000000889,71.0,31.0,1.8946765509051744
363,0.7405630000001384,54.0,48.0,1.8263168151552172
364,1.276885999999866,65.0,37.0,1.8207973660852699
365,0.8418130000000801,64.0,38.0,1.8512743652826518
366,1.379406000000083,53.0,49.0,1.9052231149791052
367,0.7324680000000416,70.0,32.0,1.8773652321737029
368,1.0923480000000207,68.0,34.0,1.932627675271375
369,0.9885060000001111,53.0,49.0,2.0244480139763024
370,1.500284999999879,71.0,31.0,1.9103850673749547
371,0.9559919999999611,46.0,47.0,1.812068520660946
372,0.6503399999999715,48.0,36.0,1.8159536164365888
373,0.6828309999999949,53.0,49.0,1.8657503611512862
374,0.8988590000000851,68.0,34.0,1.7558437498836224
375,0.6190299999999649,57.0,45.0,1.7870938913776218
376,1.022301999999975,49.0,53.0,1.7527565367986628
377,0.6615789999999677,67.0,35.0,1.7719040401041544
378,1.2605329999999526,65.0,37.0,1.6837501174190816
379,0.9134239999999405,55.0,38.0,1.5625814257888806
380,0.489571000000133,67.0,35.0,1.5858819904590518
381,0.69986600000016,42.0,51.0,1.6578535553559575
382,1.2173840000000435,45.0,48.0,1.6373713870916191
383,1.3173330000000316,50.0,52.0,1.6354775846869791
384,2.687129999999982,61.0,41.0,1.7010256948868423
385,2.546488999999985,61.0,32.0,1.688770449037247
386,4.896884000000101,59.0,43.0,1.5785236242805702
387,2.1882679999998267,67.0,35.0,1.6179081079755868
388,1.8208950000000446,68.0,34.0,1.5531819671271603
389,1.2961099999999615,59.0,34.0,1.6270840283829178
390,0.8222380000000307,41.0,52.0,1.6628597157606362
391,0.8371350000000444,46.0,56.0,1.5374879141860247
392,2.4921499999999153,51.0,33.0,1.5305924333242502
393,2.237292000000002,31.0,62.0,1.5181957841096356
394,1.2598069999998351,63.0,39.0,1.4371521905162445
395,1.7732040000000282,56.0,46.0,1.377109026226306
396,0.998465000000115,63.0,39.0,1.4709128836201528
397,0.8103639999998968,54.0,48.0,1.4024317965664963
398,0.8911289999999905,68.0,34.0,1.4258078033040225
399,0.8110560000000877,51.0,51.0,1.4601713580973015
400,0.9859459999999043,58.0,44.0,1.5202912855068025
401,1.0755849999999345,65.0,37.0,1.563120102515003
402,1.177052999999928,63.0,39.0,1.569538727477865
403,0.7061120000000365,68.0,34.0,1.5038977150009143
404,1.0710320000000273,64.0,38.0,1.630523070908632
405,0.8295990000000142,63.0,39.0,1.695178522354217
406,0.8497160000000559,62.0,40.0,1.6926587320482551
407,1.2137419999997956,58.0,44.0,1.776604290715225
408,0.985813000000002,53.0,40.0,1.859600504046337
409,0.8527700000000582,47.0,46.0,1.8359403617494228
410,1.0932959999998548,68.0,34.0,1.8539706458955625
411,0.6439609999999707,65.0,37.0,1.9757740119712714
412,0.8200800000000008,55.0,47.0,1.9231944050642027
413,0.9747989999999707,67.0,35.0,1.953602354062194
414,1.0004379999999369,60.0,42.0,1.890009666284429
415,1.0558139999998772,69.0,33.0,1.9183003707762225
416,0.83238699999999,48.0,45.0,1.9656409201759018
417,0.7510480000001429,67.0,35.0,1.893223190676229
418,1.123442000000141,49.0,44.0,1.9168816523709722
419,0.9521059999999526,58.0,44.0,1.8873926197038648
420,0.8604729999999172,69.0,33.0,1.712439642688016
421,0.5623029999999307,52.0,41.0,1.6687192711245102
422,1.5443479999999177,50.0,43.0,1.673110314409184
423,2.0297719999999853,67.0,35.0,1.6812352372470882
424,1.8140320000001875,62.0,40.0,1.7148442200311926
425,1.8449830000000222,37.0,47.0,1.7173081758056945
426,8.919251999999878,56.0,37.0,1.682933468236179
427,1.5818809999998962,62.0,40.0,1.685663729953945
428,0.8675490000000785,70.0,32.0,1.7216308424164943
429,0.891576000000116,59.0,43.0,1.8313104712186061
430,1.137940000000004,67.0,35.0,1.9750513558859837
431,0.5568289999999809,64.0,38.0,1.9213286274402486
432,1.1057830000000823,56.0,46.0,1.9388314281672172
433,1.1324720000001065,71.0,31.0,1.9289770680989258
434,0.9053089999999653,47.0,46.0,1.909887489444381
435,0.9712439999998157,60.0,42.0,1.8743875052025587
436,0.7180780000000109,52.0,41.0,1.830452280884299
437,0.8426779999999301,60.0,42.0,1.8419948944252382
438,0.7112129999999883,57.0,36.0,1.8074744505805485
439,1.0175940000001216,34.0,50.0,1.7915239695119347
440,0.8952840000000517,69.0,33.0,1.7787497397459475
441,0.9944399999999298,71.0,31.0,1.8504403140275811
442,0.7994369999999584,66.0,36.0,1.7327663935650564
443,1.2018879999999843,56.0,37.0,1.8774021982604154
444,1.1510959999998516,65.0,37.0,1.91468630051777
445,1.42573300000004,45.0,39.0,1.9072479824555237
446,0.5597189999999586,66.0,36.0,1.8504802680611014
447,0.6922389999999279,62.0,40.0,1.8627711424503368
448,0.7928580000000629,57.0,36.0,1.8689891719521718
449,0.9643790000000152,35.0,49.0,1.8579071834387535
450,0.8384099999998451,45.0,39.0,1.844082148475114
451,1.1183350000001369,52.0,41.0,1.7714862266913136
452,1.1732870000000784,62.0,40.0,1.9088927084615102
453,0.6780170000000307,58.0,44.0,1.8395981468814475
454,0.7447320000000257,58.0,44.0,1.7559517244347524
455,1.0266539999999047,63.0,39.0,1.8140401632900598
456,0.918548000000019,65.0,37.0,1.9591308784902097
457,0.7309579999998927,43.0,50.0,1.9764318240628327
458,0.6580990000000231,63.0,39.0,1.9012832427751811
459,0.6916409999999651,59.0,43.0,1.905425256916083
460,1.1555090000001655,68.0,34.0,1.8959594181903796
461,1.2923700000000427,68.0,34.0,1.992746625148886
462,1.4005429999999208,62.0,40.0,2.014498860796068
463,0.9134420000000976,37.0,47.0,2.049613952982477
464,0.5621939999997938,64.0,38.0,1.9934788825491503
465,1.0805820000001631,59.0,43.0,1.8863279420213694
466,1.2511480000001463,65.0,37.0,1.7935690122574954
467,0.9369219999999512,60.0,42.0,1.7848104753751386
468,0.7403460000001694,68.0,34.0,1.727012122362504
469,0.6852260000000943,65.0,37.0,1.6373168123528483
470,0.8331440000000079,70.0,32.0,1.6335655040760162
471,1.2251949999999567,63.0,39.0,1.6358448137235246
472,0.8845479999999295,60.0,42.0,1.5141594417852038
473,1.0074159999999832,49.0,35.0,1.5196221115990372
474,0.9544020000000764,60.0,42.0,1.6200203801544948
475,1.0434200000000171,65.0,37.0,1.5863692825459867
476,0.45668700000001117,61.0,41.0,1.542950718170513
477,1.1908979999999403,68.0,34.0,1.5485460861261398
478,0.6176950000000847,64.0,38.0,1.709327392553239
479,1.0462020000001626,52.0,50.0,1.7340242191491142
480,0.850453999999834,56.0,46.0,1.6586195642755037
481,0.6497620000001092,60.0,33.0,1.4947440085765624
482,1.0589839999999295,71.0,31.0,1.5465124484332553
483,0.6405009999999045,54.0,39.0,1.5580733715079238
484,1.058424999999863,65.0,37.0,1.5869936926304509
485,1.2009469999998412,66.0,36.0,1.6167006531473664
486,0.9753749999998895,66.0,36.0,1.740129196695942
487,0.7849689999999132,46.0,47.0,1.7330189105446379
488,1.7112009999999955,63.0,39.0,1.647730264966139
489,1.273357000000086,58.0,44.0,1.6677105439711952
490,1.2472399999998718,47.0,46.0,1.7357800489307322
491,0.8322149999999695,53.0,49.0,1.7401443677552355
492,1.4089360000000273,50.0,43.0,1.7958780800405099
493,1.0763840000000968,62.0,40.0,1.8138170811628644
494,1.050424999999855,69.0,33.0,1.8353486696495747
495,1.0057160000001009,56.0,46.0,1.93638623833811
496,0.6831270000000611,71.0,31.0,1.927737709359522
497,0.9572959999999409,58.0,44.0,1.8078233802259347
498,1.082844999999999,64.0,38.0,1.8337149582597625
499,1.1236550000000012,59.0,43.0,1.7809743309581894
500,1.3137519999999459,55.0,38.0,1.7147056328895982
501,1.5630639999999474,61.0,41.0,1.8789614003386461
502,1.432043000000105,54.0,48.0,1.89961139872279
503,0.796223999999901,53.0,49.0,1.7953901383896287
504,0.4724890000000759,47.0,37.0,1.8157880470769867
505,0.7344110000000459,61.0,41.0,1.758715697591822
506,1.1584449999999524,54.0,48.0,1.7634621155182564
