iter,time,reward,steps,convergence
1,210.140623,-344.0,300.0,9.901297099999999
2,28.713250999999996,-299.0,300.0,9.646203892346199
3,16.732445000000013,-335.0,300.0,9.633859259923515
4,24.477309999999974,-317.0,300.0,9.26948648151739
5,31.76013700000002,-308.0,300.0,8.814846118976439
6,29.278110999999996,-344.0,300.0,8.269838589122926
7,34.83409500000001,-308.0,300.0,8.257324189508195
8,31.149996999999985,-344.0,300.0,8.146061229854935
9,22.682091999999987,-317.0,300.0,7.468090642178128
10,14.366400999999973,-335.0,300.0,6.9151134773360425
11,16.790099,-353.0,300.0,6.3635096375405995
12,7.514582999999964,-317.0,300.0,5.841577754345624
13,13.44454500000003,-308.0,300.0,5.0862053652169354
14,7.815751000000093,-389.0,300.0,5.212288679544309
15,8.652692000000073,-326.0,300.0,5.364703713571769
16,12.69591400000003,-335.0,300.0,5.296039062055291
17,14.718233999999942,-299.0,300.0,5.028430464350884
18,4.604099000000028,-335.0,300.0,4.687722287557289
19,5.67253500000009,-317.0,300.0,4.67185424905829
20,15.239032999999957,-317.0,300.0,4.578711611657532
21,7.009057999999957,-317.0,300.0,4.788557567808591
22,14.678478999999967,-299.0,300.0,4.834476837033938
23,4.739134000000034,-308.0,300.0,5.071376650185828
24,10.324386000000075,-299.0,300.0,4.999936954324257
25,5.476459000000045,-10.0,112.0,4.45097066950829
26,5.255582999999953,-308.0,300.0,4.506365407616256
27,6.940221999999996,-299.0,300.0,4.162547623293959
28,7.7628730000000035,-172.0,256.0,3.8242213068408595
29,12.67560099999998,-192.0,285.0,3.6730987055049633
30,4.486903999999958,-299.0,300.0,3.599079240985296
31,11.040675000000055,-158.0,251.0,3.410338747599185
32,9.039789999999993,-362.0,300.0,3.5569912252610982
33,6.128708999999954,-299.0,300.0,3.462010993211223
34,5.1453610000000705,-308.0,300.0,3.1322703178607627
35,8.646244999999997,-113.0,206.0,3.400912817299944
36,51.36706199999996,-371.0,300.0,3.2203977284043845
37,2.5789540000000777,-308.0,300.0,3.183807210263743
38,4.376598000000009,-299.0,300.0,3.3135535611786464
39,4.07566199999998,-317.0,300.0,3.736830700248381
40,3.0205500000000107,-299.0,300.0,3.6817777913033125
41,5.173851999999979,-326.0,300.0,3.7828536982398355
42,4.773544000000074,-24.0,126.0,3.538984984010925
43,2.809229000000024,-30.0,123.0,3.466093947217259
44,4.299520000000001,-30.0,123.0,3.376410791785159
45,2.051813999999985,-139.0,241.0,3.1987665913011414
46,1.4783480000000182,-308.0,300.0,3.072975595039208
47,2.2517690000000146,-299.0,300.0,3.0598257427273383
48,3.9450569999999185,-335.0,300.0,3.0290734243462776
49,3.7734600000000063,-308.0,300.0,2.599222025474029
50,4.0902589999999295,-389.0,300.0,2.625548328878277
51,5.015488999999929,-344.0,300.0,2.4244224121930236
52,1.5892400000000473,-24.0,117.0,2.64023433196635
53,2.6017640000000064,-75.0,168.0,2.648386734642001
54,2.29969200000002,-299.0,300.0,2.962819969930732
55,2.367275000000002,-299.0,300.0,3.1194930948182065
56,2.157518999999941,-317.0,300.0,3.3005424893045308
57,2.5438190000000027,14.0,88.0,3.373406644540617
58,2.2312109999998997,-308.0,300.0,3.483547674433898
59,2.6538550000000383,-117.0,192.0,4.2320968137527935
60,3.376425999999988,-299.0,300.0,4.251986762370444
61,1.7518420000000035,-317.0,300.0,4.269320200441485
62,0.8622790000000213,-27.0,102.0,4.3166799966123985
63,1.2774020000000386,-299.0,300.0,4.331120881976185
64,1.3812400000000613,-175.0,250.0,3.8988372426573448
65,3.0139150000000337,-353.0,300.0,3.7913002691711646
66,2.4643130000000513,-317.0,300.0,3.854669262972925
67,1.866583999999949,-299.0,300.0,3.7755051333507934
68,4.19996899999997,-198.0,300.0,3.695925987540631
69,1.2724970000000946,-47.0,122.0,3.078958935839883
70,1.2466629999999812,-152.0,254.0,3.005942855852261
71,4.919548000000051,-326.0,300.0,2.896636499094018
72,1.046168000000014,-317.0,300.0,2.741504720810969
73,1.0994790000000698,-308.0,300.0,2.6197130824401027
74,1.9600829999999458,-13.0,97.0,2.679021859377866
75,1.539665999999995,43.0,59.0,2.699933686356816
76,1.4318819999999954,18.0,75.0,2.5878089730806755
77,1.5046029999999933,-46.0,148.0,2.4895074733586955
78,2.0887469999999464,-71.0,155.0,2.3911619536717335
79,1.7561009999998989,-16.0,100.0,2.403314883946611
80,1.982626999999959,7.0,95.0,2.519392323905616
81,1.1146619999999885,-308.0,300.0,2.568031596766561
82,1.8698050000000022,-317.0,300.0,2.8537771898184245
83,1.021215999999936,-326.0,300.0,2.9787023173133456
84,0.6540599999999008,5.0,88.0,2.9909204442688226
85,1.2549520000000314,-60.0,162.0,2.943563460192678
86,2.266276000000067,-308.0,300.0,3.05688110308312
87,1.3690939999999596,-78.0,180.0,3.05924484096581
88,1.0788189999999531,-165.0,267.0,3.129046812896646
89,1.2708289999999733,14.0,88.0,3.128212013327656
90,0.6032619999999378,-33.0,135.0,3.210106352462364
91,1.1518090000000036,-49.0,151.0,3.498768122427022
92,1.376205999999991,-308.0,300.0,3.112523092287939
93,1.9901490000000521,-37.0,130.0,3.0460475661499746
94,1.0995589999999167,9.0,84.0,2.989679959204401
95,1.4436930000000237,-299.0,300.0,3.012646108127295
96,1.3839180000000395,-28.0,130.0,2.838785221742134
97,2.4512990000000734,38.0,37.0,2.8258810413240276
98,2.204615000000021,-27.0,111.0,2.7301829418751824
99,1.2994270000000752,-71.0,164.0,2.6664031457673336
100,1.5746979999999855,16.0,77.0,2.5331766710342256
101,0.9019860000000213,-16.0,109.0,2.298338263085035
102,1.6985649999999852,-308.0,300.0,2.436945208232033
