iter,time,reward,steps,convergence
2408,4.361803000001885,66.0,36.0,1.86300245233708
2409,4.012483000000344,63.0,39.0,1.9133056602824106
2410,2.3759669999989796,65.0,37.0,1.8662374945468088
2411,3.3898319999998705,67.0,35.0,1.8268347823752364
2412,1.6490789999998867,52.0,41.0,1.7253409785004572
2413,2.056757999998382,44.0,58.0,1.6177741788504503
2414,2.0865820000004476,71.0,31.0,1.666234418086449
2415,2.290347999998943,48.0,45.0,1.6400283386732095
2416,3.3675120000005165,66.0,36.0,1.5833972598140005
2417,4.202446000000748,62.0,40.0,1.6111582296949674
2418,1.5546269999973106,69.0,33.0,1.720559165159278
2419,3.0561169999998583,56.0,46.0,1.6511682161602497
2420,3.487399000000835,57.0,36.0,1.668416282604388
2421,1.34497599999861,64.0,38.0,1.7202566366899177
2422,3.5833219999972243,63.0,39.0,1.7734157557471142
2423,3.488152000002742,63.0,39.0,1.842773053748561
2424,9.644264999998597,56.0,46.0,1.8631567990561073
2425,1.7565130000001261,67.0,35.0,1.8490891159105314
2426,2.110351999998983,54.0,48.0,1.8916222360170452
2427,6.930718999999641,59.0,34.0,1.8741252019510655
2428,3.966611999999259,63.0,39.0,1.8817757071744843
2429,2.0749560000012934,53.0,40.0,1.9068468282762836
2430,1.8490540000009048,54.0,39.0,1.8236436231986748
2431,2.810412000002316,57.0,45.0,1.7849977894940747
2432,4.846958000001678,55.0,47.0,1.7496238695314343
2433,2.8000099999978545,51.0,42.0,1.6623692695226744
2434,2.0793569999995043,55.0,38.0,1.7047496141150311
2435,2.631147000002443,38.0,55.0,1.807536726077321
2436,2.976675999999401,61.0,32.0,1.8080279144190026
2437,1.2808329999991486,68.0,34.0,1.7714233964570067
2438,2.7846119999992425,61.0,41.0,1.7944983686716998
2439,1.1114600000006192,57.0,36.0,1.7499936948627188
2440,6.222748000002554,51.0,51.0,1.951582531655864
2441,3.7527980000007233,44.0,49.0,1.880202408990892
2442,1.2454410000017901,62.0,40.0,1.8237908704574792
2443,1.928532000000871,55.0,38.0,1.8504221897658997
2444,2.4371570000027987,64.0,38.0,1.7709536982528777
2445,1.8700779999996087,67.0,35.0,1.730224713666234
2446,1.6230290000009973,19.0,56.0,1.6582949562524978
2447,2.3696539999988886,70.0,32.0,1.6107748051524258
2448,2.2893630000027088,59.0,43.0,1.6015491260844523
2449,4.224654000001493,60.0,42.0,1.6946183586165369
2450,2.9758199999996293,58.0,44.0,1.6869948295847201
2451,2.644982000003182,70.0,32.0,1.8105173194381898
2452,5.685812999999484,65.0,37.0,1.928560151862753
2453,1.7813760000002787,50.0,43.0,1.9287659035573959
2454,1.877456999999083,56.0,46.0,1.8739252926141199
2455,1.6120879999981241,68.0,34.0,1.8608930118896452
2456,2.789210999999625,60.0,42.0,1.9499688846980567
2457,2.7998559999993233,66.0,36.0,1.929249866673422
2458,2.386266999998554,39.0,45.0,1.931241601158367
2459,2.4253359999981683,60.0,42.0,1.9179715256504921
2460,1.7965579999987824,48.0,36.0,1.8123063740234315
2461,2.2677480000012906,52.0,50.0,1.742016347887698
2462,5.335172999998861,65.0,37.0,1.6720575728065854
2463,4.8260039999981075,53.0,40.0,1.7365034803034383
2464,3.265217999999237,67.0,35.0,1.8473301931857513
2465,0.9720209999990459,39.0,54.0,1.9165189660457131
2466,6.001204000000371,72.0,30.0,1.910986904208754
2467,1.3357200000001512,52.0,41.0,2.0071662876618155
2468,3.0765099999996437,63.0,39.0,1.921238594446584
2469,1.4114650000003337,73.0,29.0,1.8820774552889528
2470,1.0354600000006542,58.0,44.0,1.9201332585829616
2471,2.9687789999996994,52.0,41.0,1.9864108466488435
2472,1.7951019999991047,56.0,46.0,2.005574768009132
2473,2.7843469999986326,43.0,41.0,2.0431389845946333
2474,3.262399000000471,67.0,35.0,2.017280412651576
2475,1.8002810000012914,61.0,41.0,1.9943761891543734
2476,4.668584999997449,62.0,40.0,1.9468977087064343
2477,1.4852209999993704,59.0,34.0,1.8551165705936827
2478,5.678610000000361,59.0,43.0,1.888121110614319
2479,2.9404619999979786,54.0,39.0,1.9029023616373038
2480,4.184539000000598,60.0,42.0,1.8785024079236556
2481,2.7047069999994733,42.0,51.0,1.8629279110787103
2482,2.491587000001516,62.0,40.0,1.895511751681552
2483,1.9708470000026068,33.0,42.0,1.8041096284027511
2484,1.1080870000022003,59.0,43.0,1.7942349971912186
2485,4.474237000000159,49.0,35.0,1.837223060542307
2486,3.359280999998049,56.0,46.0,1.9008348331971714
2487,7.25167600000276,62.0,31.0,1.9785845658333403
2488,2.15007199999917,68.0,34.0,2.007669304547596
2489,3.38965999999985,44.0,49.0,2.0502711548565307
2490,3.313371000000842,62.0,40.0,2.096209365724452
2491,4.754076000001106,18.0,84.0,2.1142403489463644
2492,2.759233999999111,64.0,38.0,2.118411232754373
2493,3.666711000001044,62.0,40.0,2.113109186455086
2494,5.529880000000986,68.0,34.0,2.1111077394742823
2495,1.7626459999995348,66.0,36.0,2.041354007919697
2496,4.105630999998056,68.0,34.0,2.0504260876565583
2497,1.5619669999971109,56.0,46.0,1.9621506569260792
2498,3.376567999996638,65.0,37.0,1.9431685355174433
2499,1.855777999999475,57.0,45.0,1.9890236689033483
2500,2.1985159999999837,15.0,51.0,1.922240152805453
2501,4.4096389999985774,63.0,39.0,1.9092630276587859
2502,2.304744999999997,69.0,33.0,1.9184433512477834
2503,2.200633000001062,60.0,42.0,1.9691736490005425
2504,3.6716269999992335,56.0,46.0,1.9805677220922306
2505,1.7797769999994273,61.0,41.0,1.9717237464947694
2506,1.7132059999980243,73.0,29.0,1.8972201645364357
2507,2.3369280000018477,62.0,40.0,1.9989807534529156
2508,3.926447999997862,59.0,43.0,1.9424182579442717
2509,2.0729830000014715,64.0,38.0,1.877990217906007
2510,2.135567999999921,60.0,42.0,1.9608243115669803
2511,3.9784870000012518,66.0,36.0,1.9851502418060154
2512,3.0213940000010098,67.0,35.0,1.9233121629106467
2513,3.6234409999984507,40.0,53.0,1.851016270289728
2514,1.728054000000867,60.0,42.0,1.7643677174222188
2515,2.3779519999997945,49.0,44.0,1.7947258038479004
2516,3.902849999999347,64.0,38.0,1.8430181639764935
2517,1.2204490000016222,56.0,46.0,1.7919006897686434
2518,2.6216770000004885,37.0,47.0,1.823166664000747
2519,2.290236000000334,71.0,31.0,1.7845822829773155
2520,5.332677999998481,56.0,46.0,1.7566301393432262
2521,1.402185999999972,68.0,34.0,1.7260559302601373
2522,1.3048579999974663,66.0,36.0,1.7766035787554983
2523,3.288145000002629,67.0,35.0,1.8646181383045373
2524,2.726043000002676,64.0,38.0,1.9047235800078852
2525,1.7942160000004037,64.0,38.0,1.8694162863773136
2526,3.056422000000225,60.0,42.0,1.7881913181619744
2527,2.908280999999846,64.0,38.0,1.7753911366666493
2528,2.3678670000002455,66.0,36.0,1.845981936391383
2529,9.149931999999694,53.0,40.0,1.9232130806849383
2530,3.740785000001523,57.0,36.0,1.8491411629786718
2531,1.7428049999992368,28.0,56.0,1.8456904365209161
2532,1.6640399999978683,58.0,35.0,1.9001602217478848
2533,2.667116000001357,60.0,42.0,1.8760632080555886
2534,2.5514219999998033,52.0,41.0,1.9362567591994626
2535,2.004464999998845,64.0,38.0,1.9426946733882822
2536,5.55380299999797,70.0,32.0,2.0180855573519545
2537,2.397869999999358,67.0,35.0,2.102073130663051
2538,3.6469359999991013,66.0,36.0,2.021599874920457
2539,2.920555999999408,65.0,37.0,1.9710016421985295
2540,3.6757099999995546,67.0,35.0,2.0649530257730975
2541,1.4634340000014845,39.0,45.0,1.966139161006717
2542,3.5356570000004695,66.0,36.0,1.920912458224538
2543,1.726070000000135,58.0,44.0,1.9661303563835624
2544,2.857230000000044,66.0,36.0,1.936699923294217
2545,2.6154910000002474,62.0,40.0,1.9731850309603338
2546,4.60630999999978,55.0,38.0,2.006697360172648
2547,3.176149999998046,66.0,36.0,1.9808321065536603
2548,2.320988999997553,65.0,37.0,2.03298972864809
2549,2.5463250000008486,65.0,37.0,2.0797466134110385
2550,2.0475219999980254,69.0,33.0,2.0175668676790806
2551,3.0724279999994053,54.0,48.0,2.0294078523940327
2552,4.654053999999519,49.0,44.0,2.0444607523388805
2553,1.932956999997515,67.0,35.0,1.9415534012970306
2554,4.898697000001562,68.0,34.0,1.9731227588618758
2555,2.845943000000517,29.0,55.0,1.9745597434623838
2556,1.9435399999991887,66.0,36.0,1.871608332358869
2557,1.947385000001134,65.0,37.0,1.8173462253924604
2558,2.0449540000022637,67.0,35.0,1.7415327282040416
2559,3.0408539999982054,62.0,40.0,1.7767109167557777
2560,1.682403000000221,60.0,33.0,1.8820489326924004
2561,3.1538989999972955,69.0,33.0,1.8740380265911187
2562,1.3208429999984617,66.0,36.0,1.8416169271087095
2563,4.057909000000137,67.0,35.0,1.8603348767029584
2564,2.4253899999990836,59.0,43.0,1.8590841105150893
2565,2.51015699999968,55.0,38.0,1.8470449119566446
2566,3.578773999997509,63.0,39.0,1.8740754772815607
2567,3.2236120000028734,62.0,40.0,1.9612695140210257
2568,2.6926839999994456,68.0,34.0,1.9894605615374394
2569,2.561037999999627,47.0,46.0,1.9430568932703385
2570,2.717033999999785,57.0,36.0,1.9658668220402482
2571,1.6707760000009841,56.0,37.0,2.1235177598610364
2572,2.2517099999994628,54.0,39.0,2.0798157012998884
2573,3.959720000000999,45.0,39.0,2.0924463814284113
2574,1.3964359999967257,70.0,32.0,2.019109476421161
2575,2.805376000001303,52.0,41.0,2.0371097783321073
2576,2.1002249999995115,65.0,37.0,2.0381430641537417
2577,1.4404359999993233,69.0,33.0,1.913966608594014
2578,3.001643999997583,49.0,44.0,1.908694895274164
2579,1.9307519999998135,69.0,33.0,1.8344324972656119
2580,1.668717000001152,64.0,38.0,1.747414914696212
2581,4.148372999999594,65.0,37.0,1.6588151723939517
2582,1.6765230000004294,40.0,44.0,1.6459850892715189
2583,4.525908000001522,52.0,41.0,1.622670190151328
2584,2.1045460000017613,55.0,38.0,1.652181080665273
2585,4.491719999997201,70.0,32.0,1.5465482610951002
2586,4.20980500000212,71.0,31.0,1.6269045465390608
2587,3.5997859999987725,51.0,42.0,1.7247821841196616
2588,4.512943999998242,66.0,36.0,1.7488204356822745
2589,3.5130400000014106,62.0,40.0,1.861910787881086
2590,4.218190999999649,56.0,37.0,1.8852452860031963
2591,1.7320160000018348,68.0,34.0,1.937210895156758
2592,4.321508000000307,48.0,45.0,1.9635727414002968
2593,4.394996999998568,45.0,48.0,1.940727023439385
2594,2.473944999998423,63.0,39.0,1.92069696524648
2595,3.517470000002021,54.0,48.0,2.063119964998145
2596,5.5454500000031715,64.0,38.0,1.9467622133910314
2597,1.9436239999990335,64.0,38.0,1.8769563469536084
2598,3.5087750000002416,41.0,43.0,1.790397858196694
2599,2.169522000002644,71.0,31.0,1.8157527580689177
2600,5.620018999998422,54.0,48.0,1.7854369714642195
2601,1.124597000000449,69.0,33.0,1.7707731530688455
2602,5.068801000000178,51.0,42.0,1.7902667339377552
2603,1.7721619999981897,64.0,38.0,1.909482718092654
2604,1.920396999999241,47.0,46.0,1.8931934103074457
2605,1.8751789999988944,55.0,47.0,1.7956034347682543
2606,1.3805329999989624,67.0,35.0,1.8345975845860096
2607,2.8812169999987702,53.0,40.0,1.8808767169906417
2608,3.834085999997683,57.0,45.0,2.0169091163674864
2609,2.8608759999997346,66.0,36.0,1.9284384135918997
2610,1.9409149999987108,64.0,38.0,1.978748259857707
2611,1.910766999998259,58.0,44.0,1.9825874203510865
2612,2.7206289999988087,63.0,39.0,1.9507023485813781
2613,2.2771539999979495,46.0,38.0,1.910571941564531
2614,2.6578950000022417,61.0,41.0,1.9339061860183429
2615,7.454824999999943,43.0,50.0,2.0180140437164518
2616,3.6846299999986343,63.0,39.0,2.00709816523
2617,2.007611999999881,67.0,35.0,2.053378936021487
2618,5.770175000002098,61.0,41.0,2.0586555117872427
2619,4.056120999997859,65.0,37.0,2.0383112010126943
2620,3.575174999998154,62.0,40.0,1.9687456369723066
2621,3.086700000000775,64.0,38.0,1.9017769127843387
2622,3.46149699999998,43.0,50.0,1.9343755286650968
2623,2.1207819999986555,68.0,34.0,1.8561796291419341
2624,2.898809999997809,71.0,31.0,1.7942174409974456
2625,2.197507999998294,61.0,32.0,1.706881428632358
2626,2.0601989999988746,48.0,45.0,1.6824366499228405
2627,2.5951999999982434,57.0,36.0,1.5872138830626448
2628,1.5318039999989708,61.0,41.0,1.522171788517197
2629,4.630479000002907,61.0,41.0,1.5836521190491653
2630,2.2799090000020783,69.0,33.0,1.608276625841924
2631,1.35229300000006,30.0,54.0,1.6619001093963894
2632,0.9731859999995152,50.0,43.0,1.664335690902727
2633,3.0316370000029735,69.0,33.0,1.7414617678935898
2634,2.2308500000001175,52.0,50.0,1.7518321670312988
2635,2.2683810000003746,49.0,44.0,1.8200215438881333
2636,1.6699960000003955,53.0,40.0,1.8391416423518003
2637,1.7535190000010914,67.0,35.0,1.8319984963865692
2638,3.18073400000074,63.0,39.0,1.8035363822530044
2639,1.1959220000008486,69.0,33.0,1.7720129544501773
2640,2.393782000002176,59.0,34.0,1.7856264734182694
2641,2.8440839999994694,62.0,40.0,1.7773679489727243
2642,2.401506999998304,64.0,38.0,1.7019512862671917
2643,3.518660000001006,63.0,39.0,1.6887521248378412
2644,1.5697950000017613,55.0,38.0,1.8182033241045938
2645,5.398943999999517,48.0,45.0,1.8436680036782118
2646,2.5969660000022543,68.0,34.0,1.932291205749236
2647,1.5923620000002359,70.0,32.0,1.945323866562641
2648,4.69641200000126,66.0,36.0,2.0085472060663854
2649,3.436465000000055,66.0,36.0,2.0272535565488874
2650,3.2299549999983412,58.0,44.0,2.0348462441772286
2651,2.52100000000155,58.0,35.0,1.9903109252111268
2652,2.231112000000479,59.0,43.0,2.017651828354942
2653,2.582669999998899,63.0,39.0,2.034490701069473
2654,2.4680259999989573,65.0,37.0,1.985752447544142
2655,1.2554219999998395,70.0,32.0,1.9736210302242985
2656,1.6104400000003238,66.0,36.0,1.9861713428344434
2657,1.9597289999992995,60.0,42.0,2.002827594335124
2658,6.97592699999916,67.0,35.0,2.04114910167949
2659,1.8154730000006225,47.0,55.0,2.0656970003920163
2660,4.5627330000002075,70.0,32.0,2.000176875878541
2661,2.771975000001703,54.0,48.0,1.9770604752188696
2662,1.9843100000009883,63.0,39.0,1.9906163220824908
2663,5.434511000000697,57.0,45.0,1.9444420627048467
2664,2.691139999999592,60.0,42.0,1.824230257508654
2665,1.5412850000018352,59.0,43.0,1.7533208580899484
2666,5.144116000000309,53.0,40.0,1.6253037411188145
2667,3.0618130000021893,66.0,36.0,1.6436536238125732
2668,3.284465000000125,61.0,32.0,1.5636666391995016
2669,1.5789609999998788,68.0,34.0,1.5518686576613736
2670,2.081116999999466,62.0,40.0,1.5604387836405882
2671,2.282587999999919,69.0,33.0,1.6319964804335405
2672,3.508286999998944,66.0,36.0,1.5937735840260805
2673,2.351878999999002,58.0,35.0,1.5691409142311001
2674,4.286002000000622,50.0,43.0,1.7136061059017968
2675,4.257056000000148,58.0,44.0,1.819607073583026
2676,2.2857750000007115,56.0,37.0,1.8090215086118455
2677,2.0023550000018986,54.0,39.0,1.8442125282580704
2678,2.3062149999972803,60.0,42.0,1.86750258310936
2679,2.407360999999497,68.0,34.0,1.8758542352670105
2680,2.424688000001396,60.0,33.0,1.9422444373333883
2681,3.5580569999993372,52.0,41.0,1.9115456459114426
2682,1.2564449999992178,70.0,32.0,1.9359125467672187
2683,3.713883999999723,47.0,46.0,2.0175219807149434
2684,1.2401739999994277,59.0,43.0,1.995417379450587
2685,3.177552000000361,45.0,39.0,1.9597153193056491
2686,1.3784210000018504,70.0,32.0,2.027747255822598
2687,2.8604180000009194,59.0,34.0,1.9741828332340106
2688,2.2650880000014695,69.0,33.0,1.9664319248863067
2689,4.7262090000010915,59.0,34.0,1.9160080956094874
2690,2.5999779999992256,61.0,41.0,1.917382872451607
2691,1.2439179999965688,57.0,45.0,1.8644889660592547
2692,1.5432719999992628,71.0,31.0,1.920669253891424
2693,1.7876639999983013,62.0,40.0,1.9265329992007316
2694,4.3837840000016115,60.0,42.0,1.8982807747737298
2695,2.83416600000308,52.0,41.0,1.904678845506514
2696,1.37385300000048,67.0,35.0,1.9265534966533622
2697,2.940878000000424,52.0,50.0,1.9885238371897977
2698,1.8187159999989433,61.0,41.0,2.0373086090165264
2699,1.4476930000029142,71.0,31.0,1.9619569718197716
2700,2.763320999999763,67.0,35.0,1.8665869543116962
2701,6.271541000000269,49.0,44.0,1.9812277356860641
2702,5.903465999999469,73.0,29.0,1.9344381816809508
2703,2.142143000000374,65.0,37.0,1.9176804334381934
2704,2.324072000000399,62.0,40.0,1.8633935106224506
2705,1.3175969999998927,58.0,44.0,1.830585728524916
2706,2.3652970000007656,59.0,43.0,1.8270608753292508
2707,1.9514869999994744,69.0,33.0,1.81136024269084
2708,3.971999000000892,58.0,44.0,1.784528288188619
2709,2.2764389999991863,72.0,30.0,1.9114225432749854
2710,2.201336999998915,53.0,49.0,1.9444180625025786
2711,1.8429449999999292,66.0,36.0,1.9388655235279593
2712,3.6875609999995618,43.0,50.0,1.980889295459462
2713,2.1693190000000584,62.0,40.0,1.917191495667916
2714,2.502922000001462,61.0,41.0,1.9996563919787242
2715,6.468023000000045,70.0,32.0,2.032700390383146
2716,2.2481210000009355,69.0,33.0,2.038481994032518
2717,3.518639999999351,59.0,43.0,1.9835305328863349
2718,3.3363289999996937,71.0,31.0,1.8854994098485975
2719,2.5693999999987227,65.0,37.0,1.851474544988217
2720,2.2502000000024225,56.0,37.0,1.8323706045692951
2721,2.6464609999976574,59.0,43.0,1.7416414627091918
2722,1.952994999999902,48.0,45.0,1.6882267372032138
2723,2.0915359999982286,52.0,41.0,1.7366559751408133
2724,1.4680550000001347,45.0,48.0,1.7274809028445532
2725,2.042237000001279,62.0,40.0,1.59228838603275
2726,2.230760999999859,61.0,41.0,1.4894165373437658
2727,2.3019919999995864,65.0,37.0,1.501584748689973
2728,3.3113269999986983,70.0,32.0,1.6098591621159017
2729,5.623051000000601,54.0,39.0,1.663641613099943
2730,1.8394529999987697,54.0,48.0,1.6206162113218139
2731,1.9075790000009363,60.0,33.0,1.6861265416799955
2732,2.1014069999978346,58.0,44.0,1.663705575046062
2733,1.0520020000015506,54.0,39.0,1.5514499134741222
2734,2.3012330000007353,66.0,36.0,1.5991500107879204
2735,1.4654490000012288,60.0,42.0,1.7651474177221584
2736,4.088361000000873,69.0,33.0,1.8340708247365534
2737,4.459620999998748,42.0,42.0,1.8312019554750703
2738,4.474481999999114,51.0,42.0,1.8290981554780177
2739,2.182065999999594,59.0,43.0,1.7305143872965705
2740,3.0360899999983815,64.0,38.0,1.8030186190116049
2741,2.5859520000004466,65.0,37.0,1.856698719589528
2742,1.8799270000009471,45.0,48.0,1.9299549498946262
2743,2.154057999998571,66.0,36.0,1.9682482767416911
2744,3.973801999997306,52.0,41.0,1.8681414196870154
2745,2.4254530000007435,66.0,36.0,1.8878128096848126
2746,2.399827999997939,61.0,41.0,1.9423675611701507
2747,2.2064119999996024,65.0,37.0,1.9631397050534196
2748,4.379893999999496,66.0,36.0,1.8943802547977195
2749,8.276681999998203,66.0,36.0,1.9614925747849068
2750,2.8090620000007505,66.0,36.0,1.936657203229134
2751,3.4458320000005926,56.0,46.0,1.9287034065347872
2752,2.0625709999997355,56.0,46.0,1.9608988214632963
2753,3.1304599999977256,38.0,46.0,2.045113424502289
2754,5.8844249999978615,57.0,45.0,2.036813297353414
2755,3.143855000001139,54.0,48.0,1.9023144863595582
2756,5.603332999999822,65.0,37.0,1.890752437427873
2757,1.9608359999985225,56.0,46.0,1.8146232634927557
2758,1.228921999999244,56.0,46.0,1.7768681076851576
2759,2.1452549999985138,61.0,41.0,1.7177624653368646
2760,1.8486190000004399,68.0,34.0,1.7263368607659146
2761,4.295207999998496,65.0,37.0,1.6161664461165828
2762,1.9384480000006477,64.0,38.0,1.574782130522165
2763,2.985918000000254,71.0,31.0,1.543437475999722
2764,3.9730889999987085,60.0,42.0,1.5847121896009184
2765,3.2677509999992083,58.0,44.0,1.6431016359304849
2766,1.4989649999996857,67.0,35.0,1.6372353814859253
2767,5.172016999999585,57.0,45.0,1.7670875733999964
2768,1.650631999996932,66.0,36.0,1.73450692715918
2769,2.0343650000000935,63.0,39.0,1.7293863327756493
2770,2.2802859999977443,64.0,38.0,1.795320685592645
2771,3.3071229999990237,71.0,31.0,1.8583676025945455
2772,1.9741850000016825,68.0,34.0,1.8634388361821626
2773,1.6593060000005266,55.0,47.0,1.8541700510900914
2774,4.924805000001697,63.0,39.0,1.909197355363757
2775,3.6900619999968853,66.0,36.0,1.9455358746267575
2776,4.07163300000235,55.0,47.0,1.8825737645427014
2777,1.6216870000000938,68.0,34.0,1.7377289327113306
2778,1.8444300000020064,51.0,33.0,1.8191595779893988
2779,1.965502000000896,65.0,37.0,1.8299425890856562
2780,1.6445570000023224,57.0,45.0,1.8307678503016476
2781,1.4253120000020658,69.0,33.0,1.7829357438568145
2782,4.257051999999817,67.0,35.0,1.8002922723823382
2783,3.830684000000417,67.0,35.0,1.7563625563444596
2784,1.1963739999991674,65.0,37.0,1.6686527671904947
2785,3.794046999999523,69.0,33.0,1.6558973034822735
2786,3.960993999999829,59.0,43.0,1.6996759850722385
2787,3.2843539999980464,61.0,41.0,1.8343853013143465
2788,4.028071999996996,63.0,30.0,1.853382116578532
2789,1.9145390000012696,61.0,32.0,1.912127833356498
2790,5.378670999999002,57.0,45.0,1.8822071131896785
2791,0.7459369999978094,67.0,35.0,1.9448543833005345
2792,2.7703200000033235,47.0,46.0,1.993400709974108
2793,2.447917000001354,65.0,37.0,2.0931768133446007
2794,1.7215820000018311,64.0,38.0,2.156287703264166
2795,3.9142689999991376,61.0,41.0,2.098997638607598
2796,2.3918070000021885,58.0,44.0,2.018008539583216
2797,1.102111000001571,60.0,42.0,2.0075014989837774
2798,4.645122999999529,68.0,34.0,2.0334013126606174
2799,1.5155140000011613,57.0,45.0,1.994097567754526
2800,3.410797000000798,67.0,35.0,2.0084890603706733
2801,4.179750000002258,65.0,37.0,1.9656639289712174
2802,3.4656869999984963,63.0,30.0,1.9072917786240198
2803,3.553415000002502,64.0,38.0,1.8206817947606393
2804,4.144014000001306,56.0,37.0,1.8548048805012591
2805,2.862526000001253,55.0,38.0,1.8422984230459307
2806,1.5666860000003169,66.0,36.0,1.8912823791775062
2807,1.9387579999978755,67.0,35.0,1.933857292659404
2808,3.463189000001421,64.0,38.0,1.9523212563537065
2809,2.323522000001077,56.0,37.0,2.007529772201844
2810,1.4503919999988568,49.0,53.0,1.998398741594616
2811,2.8678619999986665,57.0,45.0,1.9930825221749522
2812,2.38418800000062,51.0,51.0,2.0514623244349233
2813,1.3713389999985282,70.0,32.0,2.1751887838940376
2814,2.8858640000031244,59.0,43.0,2.102437836908817
2815,3.289596999998423,68.0,34.0,2.094371046766429
2816,2.9452280000015207,65.0,37.0,2.111079934833129
2817,1.9550519999995686,70.0,32.0,2.0370512235174614
2818,1.0491859999994801,58.0,35.0,2.0380130673570793
2819,3.470719999999261,53.0,40.0,1.9780025191890505
2820,3.727182999998746,72.0,30.0,1.9343167571520343
2821,2.273191000000452,50.0,43.0,1.9459763170193358
2822,1.9975800000011645,63.0,39.0,1.888518531362617
2823,3.81795199999857,70.0,32.0,1.8442885910783438
2824,3.8981599999985406,56.0,46.0,1.8638237385055738
2825,3.2786769999972876,47.0,46.0,1.9244712598133873
2826,2.0585510000010743,58.0,44.0,1.9859542753310109
2827,3.1150709999998583,70.0,32.0,1.970328605533935
2828,1.537225000003417,64.0,38.0,1.9024419584170171
2829,2.178654000001501,66.0,36.0,1.9532444881839854
2830,4.21634599999976,69.0,33.0,1.9987064692127365
2831,1.617314000000647,51.0,42.0,2.0757016123976104
2832,1.9836229999974364,56.0,37.0,2.0624587841721764
2833,1.9552659999995115,56.0,46.0,2.018000250658719
2834,4.052293000000873,61.0,41.0,1.99315996344563
2835,5.128648999999541,66.0,36.0,2.027687792036033
2836,1.8536930000010443,62.0,40.0,1.9981036825525689
2837,2.042462999998662,59.0,34.0,1.9706688037461624
2838,1.450687999998479,55.0,47.0,2.007219591562695
2839,4.97733599999961,60.0,42.0,1.999405843034414
2840,1.6829880000024389,68.0,34.0,2.0130682603339713
2841,1.2211230000005457,70.0,32.0,1.9140804072256508
2842,3.1148000000023046,62.0,40.0,1.9157020173584776
2843,5.384040999999229,61.0,41.0,1.9683401919389276
2844,1.8910279999992952,64.0,38.0,1.9819816094306972
2845,1.1181530000001771,67.0,35.0,1.9655894495659467
2846,1.9515219999988176,68.0,34.0,1.924744451675425
2847,3.0003490000005684,65.0,37.0,1.9908869619984308
2848,1.9247719999988533,54.0,48.0,1.9037605690247168
2849,2.1199310000028504,70.0,32.0,1.789272561146293
2850,3.05815300000134,56.0,37.0,1.7463957507828283
2851,2.033173000000943,61.0,41.0,1.7978420881692223
2852,1.7981020000021886,52.0,41.0,1.786610503489134
2853,3.715481000000409,52.0,41.0,1.801676308342072
2854,2.5983150000001842,63.0,39.0,1.8448042395016295
2855,3.909479000000715,65.0,37.0,1.865724202381093
2856,3.435504999998784,68.0,34.0,1.8831690672573742
2857,1.92364200000128,52.0,32.0,1.8525140047810438
2858,1.4773560000023167,64.0,38.0,1.8861101822103776
2859,1.8352029999988417,61.0,41.0,1.9516133188264297
2860,3.6398589999997455,55.0,47.0,1.9395812219542088
2861,2.9878370000027132,64.0,38.0,1.969372587729734
2862,2.4608979999989344,68.0,34.0,1.8645837803553278
2863,2.4232879999992463,62.0,40.0,1.8848215463189106
2864,2.3017379999998866,69.0,33.0,1.8770666471567736
2865,3.0435520000011707,66.0,36.0,1.7221323092511525
2866,5.923041000002627,55.0,38.0,1.7800180313552854
2867,1.4948699999983717,64.0,38.0,1.8175508598513967
2868,2.6741910000005475,61.0,41.0,1.8792936680420051
2869,2.916684999998864,49.0,44.0,1.8742429895346109
2870,3.586488999999915,57.0,45.0,1.8656579726634823
2871,3.059960000001638,64.0,38.0,1.802690134054285
2872,4.964702999998849,60.0,42.0,1.9552675474917578
2873,1.5817130000002066,59.0,34.0,1.7634979014726095
2874,1.6102060000022789,48.0,45.0,1.7107607754212169
2875,2.7434239999983845,58.0,44.0,1.8307561864386046
2876,5.650401999997001,51.0,42.0,1.8370792936246096
2877,3.214360999997723,71.0,31.0,1.783540844311593
2878,2.665108000002192,56.0,46.0,1.774989299676242
2879,1.4850780000017494,60.0,33.0,1.7698641777453497
2880,2.8887739999987616,55.0,47.0,1.861041365944151
2881,6.003183000000689,57.0,45.0,1.8536717657010702
2882,2.908732000001635,61.0,41.0,1.8558571182751773
2883,1.7485109999988424,64.0,38.0,1.9913734418905213
2884,2.430429999996875,58.0,35.0,1.9753066376870485
2885,4.06447299999968,68.0,34.0,1.9916012452186642
2886,1.3287320000010538,66.0,36.0,1.955729155260697
2887,2.8745340000000397,68.0,34.0,2.0290307431431645
2888,1.7842100000002858,70.0,32.0,1.9977628633039402
2889,3.0372559999989335,65.0,37.0,2.0529430477246358
2890,2.385867000000985,52.0,41.0,1.962765382849176
2891,1.4698399999986123,66.0,36.0,1.926515817530919
2892,2.608609999999345,69.0,33.0,1.8869734716369941
2893,4.468367000001194,53.0,49.0,1.875071713530442
2894,2.390567999999149,60.0,42.0,1.9529031219365927
2895,2.6208389999986537,50.0,52.0,1.9473189418607149
2896,4.316353000000106,62.0,40.0,1.908110288792728
2897,3.8271769999980165,55.0,47.0,1.913766490655022
2898,4.153356999999858,64.0,38.0,1.981766614392665
2899,3.356441000001098,60.0,42.0,1.9546967550107843
2900,3.688900000000217,54.0,39.0,2.0307662754885505
2901,5.244208000000583,60.0,42.0,2.045097045381375
2902,1.9627120000009768,59.0,43.0,2.0775864673880515
