iter,time,reward,steps,convergence
175,0.9745340000000269,-47.0,140.0,2.0085041538759674
176,0.6545159999999939,59.0,43.0,2.0100106800582127
177,1.1901699999998794,-52.0,154.0,2.0947733322038147
178,0.8999109999998645,45.0,57.0,2.0380620987220297
179,0.4829330000000187,-299.0,300.0,2.1276518359440444
180,1.2541200000000252,-194.0,287.0,2.139338748417294
181,45.05396900000002,35.0,67.0,2.158875600825316
182,0.9348550000001232,8.0,94.0,2.3170642566917756
183,0.6104879999999646,27.0,48.0,2.2095635502697126
184,0.4434540000000098,57.0,45.0,2.1396803751240614
185,0.6920150000000458,61.0,41.0,2.062312695350937
186,0.4356899999999886,57.0,45.0,2.1690039386174216
187,0.4844440000000283,48.0,45.0,2.046699348960553
188,0.4455930000000219,50.0,52.0,2.072324313662597
189,0.5033480000000701,12.0,81.0,1.8763032534724615
190,0.5687970000001208,37.0,47.0,1.764728755933436
191,0.5095270000001761,-38.0,140.0,1.6918010574362445
192,1.0780349999999217,64.0,38.0,1.574008050122303
193,1.5195550000000058,49.0,53.0,1.8493801236774523
194,0.7757489999999923,5.0,88.0,1.9761657630887264
195,0.8714029999998818,-16.0,118.0,1.942744078702421
196,0.7644949999998651,43.0,59.0,1.8262675883029573
197,0.49525999999988635,17.0,85.0,1.8765648259657144
198,0.44619700000003704,59.0,43.0,1.879873552615532
199,0.3914189999998374,58.0,44.0,1.924020818531003
200,1.6341360000000638,68.0,34.0,2.0360047875403473
201,0.5044650000001205,55.0,47.0,1.964189325952233
202,0.5298949999998914,2.0,100.0,2.115023450975559
203,0.4778130000000491,38.0,64.0,1.929203095951357
204,0.4514320000001959,44.0,58.0,1.9794912788031702
205,0.9622279999998984,32.0,52.0,1.982422540116012
206,1.3358070000000222,60.0,42.0,2.049367763964937
207,0.48588100000013235,71.0,31.0,2.0385367575927456
208,0.40501999999986715,69.0,33.0,2.0271833196809865
209,0.4826040000001086,65.0,37.0,2.1051493223345163
210,0.4599739999999741,40.0,53.0,2.039258062841513
211,0.7528519999999705,67.0,35.0,2.118404530145186
212,0.9908210000000306,65.0,37.0,1.9462342696008275
213,0.7652520000001051,61.0,41.0,1.8800875730312832
214,0.9783500000000167,56.0,46.0,1.7684338479546806
215,1.5784599999999482,60.0,42.0,1.9418214592990939
216,0.4386419999999891,52.0,50.0,1.9528979455840123
217,0.5991080000000704,59.0,43.0,2.1538912540566533
218,0.4143050000000592,52.0,50.0,2.290296760650528
219,0.44998799999995676,-7.0,100.0,2.301320587598941
220,0.47181800000006824,64.0,38.0,2.3495088454240443
221,0.5263580000001156,63.0,39.0,2.34560432917638
222,0.4139000000000781,-14.0,116.0,2.2173310299112967
223,0.682284000000033,71.0,31.0,2.132718318602053
224,0.5453049999999404,46.0,47.0,2.2996826636568812
225,0.451159999999895,-3.0,105.0,2.0968162872760887
226,0.45719299999991136,63.0,39.0,2.16098036967427
227,0.6304240000001293,40.0,44.0,2.2954370092410357
228,0.36918699999999305,52.0,32.0,2.194087348386715
229,0.7079249999999426,-28.0,130.0,2.2381761306381995
230,1.0339740000000486,-143.0,236.0,2.1471357492290535
231,0.8276680000001146,58.0,44.0,2.3123927920442666
232,0.661660999999869,55.0,38.0,2.4576872044314353
233,0.43199199999999216,29.0,55.0,2.446946521717567
234,0.39963300000001034,64.0,38.0,2.3513854493256865
235,0.42640099999990966,58.0,44.0,2.3676025637195024
236,0.40643600000001,49.0,53.0,2.3396991969993137
237,0.8323139999999452,61.0,41.0,2.054283072127651
238,0.7032240000000023,44.0,49.0,1.8762947182139627
239,0.5031079999999744,63.0,39.0,1.8256685597996145
240,0.40346900000010066,63.0,39.0,1.8664078947852645
241,1.0101009999998745,58.0,44.0,1.7487716084290699
242,0.7819170000000764,-17.0,92.0,1.6481048622213712
243,0.7621800000001677,54.0,39.0,1.7288389449052133
244,0.735833000000019,61.0,41.0,1.706058823534254
245,0.7304690000000669,43.0,59.0,1.8813132228464742
246,0.624322000000177,36.0,48.0,1.8062500037850686
247,0.7274989999999093,67.0,35.0,1.823658320891521
248,0.9321630000000969,73.0,29.0,1.8415606434625313
249,0.9137900000000254,52.0,41.0,2.092718642375659
250,0.7879650000000016,65.0,37.0,2.124881916939813
251,0.369682999999954,56.0,37.0,2.0274047457124267
252,0.35530000000005835,70.0,32.0,2.118582481480325
253,0.4360159999998725,63.0,39.0,2.1676781600251833
254,0.6801450000000209,59.0,34.0,2.6432236840875567
255,1.2513869999999372,71.0,31.0,2.6025858188528566
256,1.0317950000000575,62.0,40.0,2.59263902564629
257,0.8088440000000308,43.0,41.0,2.8090842322643494
258,0.9621140000000139,49.0,53.0,2.854363940912711
259,0.8094109999998711,36.0,57.0,2.5086508533801233
260,0.7522690000001386,63.0,39.0,2.55484825718258
261,0.9856819999998212,56.0,46.0,2.6156226069847945
262,0.687330000000097,58.0,35.0,2.6557094937133074
263,0.5371960000000175,58.0,44.0,2.661037140530291
264,0.8476459999999797,65.0,37.0,2.0685771934240034
265,0.8290040000000776,68.0,34.0,2.019636453859187
266,0.6360699999998776,54.0,48.0,2.1259056055544994
267,0.43703999999999965,38.0,55.0,1.8986991825421538
268,0.26478699999987754,57.0,36.0,1.8128518393549655
269,0.37069000000000685,50.0,43.0,1.8928485356455778
270,0.4455399999998555,68.0,34.0,1.8493216233707208
271,0.41647999999994134,45.0,48.0,1.7432098992998757
272,0.4519849999999881,55.0,47.0,1.7028135346433728
273,0.6977349999999216,65.0,37.0,1.7247372155402403
274,0.488368999999933,54.0,48.0,1.7934782750084814
275,0.42336800000009056,58.0,44.0,1.7731081657560317
276,0.3704919999998335,68.0,34.0,1.652860547507028
277,0.36257100000014475,58.0,44.0,1.7498456730090481
278,0.38935200000000947,31.0,62.0,1.922018388541178
279,0.37671299999986196,51.0,51.0,2.134373815140274
280,0.5091629999998126,64.0,38.0,2.2309462037716132
281,0.4605259999999056,58.0,44.0,2.236947068347404
282,0.6805439999999496,65.0,37.0,2.3979048369730043
283,0.9803239999999214,59.0,43.0,2.3838051904558073
284,0.8658430000001438,59.0,43.0,2.4754774957649976
285,0.4817329999999842,50.0,43.0,2.4538162820401035
286,0.6319899999998047,68.0,34.0,2.4571727421736522
287,0.40493499999993965,48.0,54.0,2.2876836116077084
288,0.47436299999992215,56.0,46.0,2.2324508045967066
289,0.5318589999998569,63.0,39.0,2.034674260281686
290,0.5229799999999507,36.0,66.0,1.9138171198407492
291,0.4009559999997858,60.0,42.0,2.034635328228508
292,0.7810569999999739,70.0,32.0,1.8872632536346388
293,0.3805100000000561,52.0,50.0,1.8876404833395726
294,0.4427009999998788,42.0,51.0,1.8340548783095953
295,0.6739669999999975,65.0,37.0,1.844538822335139
296,0.664941000000141,65.0,37.0,1.7427770882747375
297,1.1582009999999698,65.0,37.0,1.8328184922513011
298,0.7571899999998521,61.0,41.0,1.764791523798872
299,0.8678010000000569,51.0,42.0,1.815109161296995
300,1.038418000000041,62.0,31.0,1.8607625538682597
301,0.9796599999998268,68.0,34.0,1.864951531882071
302,0.6009080000000111,64.0,38.0,1.9110158110380766
303,0.8288469999999659,68.0,34.0,1.926071969956066
304,0.9666680000000039,68.0,34.0,2.080156270311574
305,0.5256310000001374,44.0,49.0,2.0390416408376
306,0.4812199999999489,66.0,36.0,2.186870580400168
307,0.31059300000002565,48.0,45.0,2.062543505696218
308,0.3964389999999707,61.0,41.0,2.0363115197693706
309,0.30472700000006014,63.0,39.0,1.845344441198301
310,1.0490089999999341,64.0,38.0,1.8746521696278204
311,1.2413330000000666,63.0,39.0,1.9357985114390655
312,0.7015530000000769,48.0,54.0,1.7913038895597286
313,0.48257299999998615,65.0,37.0,1.6895437617925098
314,0.3753360000000594,61.0,41.0,1.5299962877402302
315,0.4749440000000327,64.0,38.0,1.5771139170185018
316,0.5030969999999524,60.0,42.0,1.5784659387064304
317,0.4855000000001386,66.0,36.0,1.6750846049599737
318,1.1059709999998724,66.0,36.0,1.7262616909162987
319,0.7524330000001633,67.0,35.0,1.7414950111944711
320,0.9138829999999487,59.0,43.0,1.6229449760404506
321,0.6992500000000401,62.0,40.0,1.5468135821895899
322,0.3856700000000046,67.0,35.0,1.6768913172689337
323,0.3920100000001092,60.0,42.0,1.739256480883657
324,0.47932600000000214,54.0,39.0,1.675829361469518
325,0.7307380000001196,50.0,43.0,1.7500882074637296
326,0.4393080000000271,64.0,38.0,1.6929301088972672
327,0.4336240000000213,53.0,40.0,1.676807044757446
328,0.40735899999999603,34.0,59.0,1.6534047049435068
329,0.40492199999997425,54.0,48.0,1.7208735094032293
330,0.5061939999999598,65.0,37.0,1.9144032064504237
331,0.5294599999998706,68.0,34.0,1.9238819120510804
332,0.3651359999998771,68.0,34.0,1.8795311536924912
333,0.4038889999999906,61.0,41.0,1.8601891261995676
334,0.5342999999999876,66.0,36.0,1.9079882897645752
335,0.49391599999992764,70.0,32.0,1.8308271352795225
336,0.45281200000002464,60.0,42.0,1.7839854716453538
337,0.755225000000026,62.0,40.0,1.7330815940349271
338,0.7989600000000152,59.0,43.0,1.8749479181794395
339,0.7030890000001566,59.0,43.0,1.8555979393107944
340,0.8972430000000475,69.0,33.0,1.7190619840211778
341,0.9197039999999657,66.0,36.0,1.7094181338097552
342,0.7696179999998609,58.0,44.0,1.7013747826539674
343,0.7760799999998458,53.0,49.0,1.6281208469552415
344,0.8531720000000131,72.0,30.0,1.7136280676266704
345,1.1238470000001222,64.0,38.0,1.6942911604868
346,0.8022500000000043,55.0,38.0,1.6880237626492467
347,0.7990350000000035,70.0,32.0,1.6351734160086568
348,0.7966759999999962,54.0,48.0,1.6577060492268463
349,0.4465110000000383,65.0,37.0,1.6695311700412934
350,0.5762440000001146,60.0,42.0,1.574202651852067
351,0.37743599999995325,62.0,40.0,1.584572714596662
352,1.141548999999964,54.0,39.0,1.6142057827982783
353,0.5367520000001402,55.0,47.0,1.7218584006865285
354,0.5483099999998853,64.0,38.0,1.7244712193286929
355,0.30683099999984087,56.0,37.0,1.704278457718019
356,0.3463059999999629,58.0,35.0,1.7256846128362884
357,0.40875300000009496,46.0,47.0,1.8302004523275595
358,0.6277290000000768,44.0,49.0,1.7653250696771035
359,0.45261900000004296,68.0,34.0,1.7008825432847172
360,0.38831900000002584,59.0,43.0,1.8534312565446651
361,0.4824820000000063,59.0,43.0,1.7471437428562766
362,0.38212699999995436,60.0,42.0,1.7335975425739256
363,0.463131000000061,60.0,42.0,1.6685657338451734
364,0.7111040000000735,23.0,52.0,1.4979952074204488
365,0.5273809999999379,51.0,51.0,1.4723245781987726
366,0.6897330000001922,55.0,38.0,1.5126137657794074
367,0.8534050000001958,71.0,31.0,1.5452209512355508
368,0.7358100000001144,55.0,47.0,1.513798774369294
369,0.7283750000000033,58.0,44.0,1.574972794690924
370,0.40039199999997166,55.0,47.0,1.4431735546482947
371,0.5079900000000137,63.0,39.0,1.5265488087691543
372,0.4317549999999226,60.0,42.0,1.3808891701103474
373,0.4604569999999697,50.0,43.0,1.4202962705141877
374,0.8407740000000441,64.0,38.0,1.591917183647951
375,0.720463000000171,58.0,44.0,1.6394492071365367
376,0.6804129999999908,69.0,33.0,1.6427310725623958
377,0.7845310000000882,68.0,34.0,1.5285681320952604
378,0.7463919999999291,52.0,41.0,1.6160856584009864
379,0.773823999999923,61.0,41.0,1.516718209914396
380,0.7362300000000044,65.0,37.0,1.573223254863731
381,0.9749549999999996,43.0,59.0,1.5040577388981817
382,0.6381840000000416,51.0,42.0,1.6874710194976301
383,0.7365349999999271,-5.0,62.0,1.7286329499277915
384,0.8882189999999124,53.0,40.0,1.6512101065852924
385,0.5983229999999562,29.0,55.0,1.5645980211710624
386,0.6209360000000164,58.0,44.0,1.5766958208784154
387,0.7192629999999145,68.0,34.0,1.540636228492112
388,0.9260970000000146,59.0,43.0,1.4700130864536758
389,0.7065029999999695,66.0,36.0,1.5428636489663128
390,0.8578009999999914,57.0,36.0,1.6349124753924358
391,0.871003999999953,68.0,34.0,1.702625776875805
392,1.0296370000000277,28.0,56.0,1.666026425291688
393,0.698834000000037,55.0,47.0,1.6206391281167032
394,0.7771119999999687,57.0,45.0,1.635948448892033
395,0.9629669999999813,56.0,37.0,1.8215641402524276
396,0.5641659999999771,64.0,38.0,1.8669664167046214
397,0.6927979999999945,65.0,37.0,1.98082712960568
398,0.8644030000000136,61.0,41.0,1.9099747814143768
399,0.763575999999988,71.0,31.0,1.8183359574135174
400,0.89118900000007,49.0,53.0,1.7133443103432284
401,0.9198870000000081,60.0,42.0,1.720719069527417
402,0.721092999999895,48.0,54.0,1.5987568824916067
403,0.8512670000000444,62.0,40.0,1.5693699991429184
404,1.1807369999998762,63.0,39.0,1.4849534642850108
405,1.2339969999999312,62.0,40.0,1.3950712733505815
406,0.3881839999999581,58.0,44.0,1.2266958982995309
407,0.43326700000001495,57.0,45.0,1.1024679627198748
408,0.733987000000047,52.0,50.0,1.2301603840123416
409,0.9249980000001212,67.0,35.0,1.4453203588624821
410,0.7835860000000583,30.0,54.0,1.4989651119463825
411,0.9148119999999871,61.0,41.0,1.463405776083086
412,0.5040680000001352,59.0,43.0,1.4812976004178888
413,0.35396100000006925,58.0,44.0,1.4749282149229057
414,0.3722079999999295,50.0,34.0,1.6037812114221073
415,0.32844599999992674,67.0,35.0,1.6434890942399414
416,0.4134330000000741,66.0,36.0,1.7697273290685778
417,0.4441900000000665,60.0,42.0,1.7959710934327304
418,0.5145429999999784,61.0,41.0,1.755282150182979
419,0.42556199999999045,65.0,37.0,1.5827944118215989
420,0.313285000000052,64.0,38.0,1.5281531024504518
421,0.33458500000005387,60.0,42.0,1.5469357937169774
422,0.40310799999998537,58.0,44.0,1.6566376866955543
423,0.3245990000000365,57.0,36.0,1.61441082235337
424,0.4910559999999897,67.0,35.0,1.5506191476212563
425,0.35550399999983995,52.0,41.0,1.5719039038349465
426,0.45269800000014015,62.0,40.0,1.540344468337708
427,0.31081900000007323,57.0,45.0,1.5395789214249298
428,0.5395479999998898,61.0,41.0,1.4748967514398237
429,0.32071599999983214,63.0,39.0,1.4790892829137452
430,0.3994959999999992,59.0,43.0,1.50489304685309
431,0.34962499999990904,59.0,43.0,1.5595789243325289
432,0.4388479999999362,47.0,46.0,1.4970122342839314
433,0.4406130000000896,64.0,38.0,1.5692039175986192
434,0.42529700000004667,40.0,53.0,1.6696425061231313
435,0.35256099999991797,67.0,35.0,1.6023819153739414
436,0.7354870000000346,69.0,33.0,1.561337792102106
437,0.7399550000000144,70.0,32.0,1.7022656675910504
438,0.8606179999999242,61.0,41.0,1.7677988483178353
439,0.6333570000001121,64.0,38.0,1.8911713275854498
440,0.637320999999913,56.0,37.0,1.8277905747755223
441,0.420007,55.0,38.0,1.838351777657898
442,0.4115970000000413,44.0,40.0,1.806228363614363
443,0.4262049999999018,57.0,45.0,1.8152577466381796
444,0.4686890000000776,63.0,39.0,1.6290953081137558
445,0.36500699999986175,64.0,38.0,1.6967113586189548
446,0.36301500000002207,57.0,36.0,1.804008794736005
447,0.4328820000001343,58.0,44.0,1.6566898211932881
448,0.33396500000004714,61.0,41.0,1.6223161720045227
449,0.3591590000000533,62.0,40.0,1.4538623027095143
450,0.9761059999999766,66.0,36.0,1.4949628714836551
451,1.3239720000000066,59.0,34.0,1.4764783270334136
452,0.8527279999999138,52.0,50.0,1.5061035867317325
453,1.0247750000000888,64.0,38.0,1.4731516349219698
454,0.9737969999998874,56.0,46.0,1.623579859196378
455,0.5229709999998722,58.0,44.0,1.6078740692471114
456,0.29080200000008993,57.0,45.0,1.5328864822720905
457,0.4077449999999594,65.0,37.0,1.57827153848831
458,0.40888700000007994,36.0,57.0,1.581178579229991
459,2.020617999999974,53.0,40.0,1.600622301236276
460,0.4483500000000973,54.0,48.0,1.59654251683802
461,0.4354289999999317,59.0,43.0,1.5640112212529018
462,0.37401199999997914,47.0,46.0,1.6020501003484433
463,0.8540860000001427,56.0,37.0,1.595784062631553
464,0.7793270000000518,69.0,33.0,1.4802478460875164
465,0.7636389999998716,40.0,44.0,1.5019905564991418
466,0.881350000000003,43.0,50.0,1.6071436820160259
467,0.705321000000092,48.0,54.0,1.7224934264721667
468,0.8380230000000211,59.0,34.0,1.6917111019442637
469,0.6025050000000309,52.0,41.0,1.8005820176113552
470,0.37112399999994494,59.0,43.0,1.7611502883309478
471,0.48127799999986287,65.0,37.0,1.808448129861746
472,0.41685899999999165,65.0,37.0,1.7863047327095907
473,0.4592480000000787,65.0,37.0,1.7892386278497994
474,0.4570800000001096,53.0,49.0,1.896080610739972
475,0.3325530000000132,61.0,41.0,1.8422731075194172
476,0.3814170000000505,47.0,37.0,1.7422194219682658
477,0.39893800000001534,66.0,36.0,1.691905725524893
478,0.4324010000000822,55.0,38.0,1.671636733907826
479,0.5313399999999913,45.0,48.0,1.717734516076284
480,0.40938099999987543,67.0,35.0,1.7847726897013927
481,0.41506800000012944,66.0,36.0,1.7961615638651356
482,0.35221799999995973,58.0,44.0,1.7235897414515482
483,0.32823199999998387,41.0,43.0,1.7038226630864592
484,0.379083999999974,62.0,40.0,1.602192098368325
485,0.38729699999984213,58.0,44.0,1.5610779731367443
486,0.46307799999989463,70.0,32.0,1.6390539705210059
487,0.39375900000004904,54.0,39.0,1.6467027755922614
488,0.41998300000001265,43.0,50.0,1.6568050876644704
489,0.3750679999998674,61.0,41.0,1.6505917299402697
490,0.35833699999998636,70.0,32.0,1.5899506777578751
491,0.41874100000005576,57.0,45.0,1.5704337892963223
492,0.5253110000000838,56.0,37.0,1.6215982951093788
493,0.3631299999999893,70.0,32.0,1.5470347753414493
494,0.4667380000000776,64.0,38.0,1.5520364105028748
495,0.3479000000001786,44.0,49.0,1.6430307627530312
496,0.4511769999999693,63.0,39.0,1.6668238736816186
497,0.45786000000003213,62.0,40.0,1.7118583277543415
498,0.4778839999999285,62.0,40.0,1.7532660833512232
499,0.3206289999999612,59.0,43.0,1.7416102645473992
500,1.3247539999998725,43.0,50.0,1.795908864872871
501,0.6206029999999974,60.0,42.0,1.684037166951012
502,0.6067139999998972,65.0,37.0,1.7901224855453948
503,0.7271810000000212,65.0,37.0,1.7959446029543416
