,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1063232421875,0.0014880180358886718,0.9186813186813186,0.9131802444131212,0.001,"(14,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 2}",2,0.9565217391304348,0.9035812672176309,0.9130434782608695,0.9146005509641874,0.8791208791208791,0.9175824175824175,0.9222222222222223,0.9178082191780822,0.9222222222222223,0.9123287671232877,0.03269424863107296,0.000505758392271911,0.02477739252968161,0.005209221180008299
1,0.09692120552062988,0.0010571002960205079,0.9076923076923077,0.9126504048048257,0.001,"(14,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 3}",4,0.9891304347826086,0.928374655647383,0.9021739130434783,0.9035812672176309,0.8901098901098901,0.9230769230769231,0.9111111111111111,0.936986301369863,0.8444444444444444,0.8712328767123287,0.01106424227824297,0.00043552624486441606,0.04693159058597592,0.023434423821935484
2,0.1320119857788086,0.0008849620819091797,0.8901098901098901,0.8895612648041041,0.001,"(14,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 4}",7,0.9456521739130435,0.8842975206611571,0.8913043478260869,0.8898071625344353,0.8681318681318682,0.9010989010989011,0.8555555555555555,0.8684931506849315,0.8888888888888888,0.9041095890410958,0.050729680418420776,0.0002673443309559523,0.03093760572986315,0.01277813515353731
3,0.10776920318603515,0.0006157398223876953,0.9252747252747253,0.9142988062166145,0.001,"(14,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 5}",1,0.967391304347826,0.931129476584022,0.9239130434782609,0.9173553719008265,0.9010989010989011,0.8983516483516484,0.9111111111111111,0.9178082191780822,0.9222222222222223,0.9068493150684932,0.01085061712633021,0.00012550075000340117,0.022747582294659546,0.011088163062188773
4,0.07243533134460449,0.0004871368408203125,0.8989010989010989,0.9027452580628174,0.001,"(14,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 6}",6,0.9782608695652174,0.9146005509641874,0.9021739130434783,0.9228650137741047,0.8131868131868132,0.8351648351648352,0.9111111111111111,0.9287671232876712,0.8888888888888888,0.9123287671232877,0.0138734415963518,1.0948995234298427e-05,0.05286121141700203,0.03429707630227929
5,0.07474379539489746,0.0005782604217529297,0.9186813186813186,0.9010832670857578,0.001,"(14,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 7}",2,0.967391304347826,0.9173553719008265,0.9347826086956522,0.8898071625344353,0.8681318681318682,0.8626373626373627,0.9222222222222223,0.936986301369863,0.9,0.8986301369863013,0.005015260843307836,9.596193501908199e-05,0.03338754301007022,0.025159750459456322
6,0.09688472747802734,0.0006680965423583984,0.9010989010989011,0.912582506741909,0.001,"(14,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 8}",5,0.9130434782608695,0.859504132231405,0.9130434782608695,0.9201101928374655,0.8351648351648352,0.9038461538461539,0.9111111111111111,0.9561643835616438,0.9333333333333333,0.9232876712328767,0.021998732179663087,0.0003146703070443088,0.03394868399317732,0.031509631208438284
7,0.09223155975341797,0.0005939006805419922,0.8351648351648352,0.8259603659105526,0.001,"(14,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 9}",8,0.9347826086956522,0.8732782369146006,0.8369565217391305,0.8622589531680441,0.9120879120879121,0.9065934065934066,0.6222222222222222,0.6191780821917808,0.8666666666666667,0.8684931506849315,0.013325053390319364,0.00020030220115937949,0.1111583397616025,0.10452387884461857
8,0.08729057312011719,0.0005932331085205078,0.8285714285714286,0.8372817842182723,0.001,"(14,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 10}",9,0.9782608695652174,0.9256198347107438,0.6521739130434783,0.71900826446281,0.7472527472527473,0.75,0.8777777777777778,0.8958904109589041,0.8888888888888888,0.8958904109589041,0.007326952331943567,0.00016065459798244853,0.1155134437805768,0.08518249673885667
