,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.06362361907958984,0.0011836051940917968,0.9274725274725275,0.9296397002748187,0.001,"(14,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 2}",3,0.967391304347826,0.9118457300275482,0.9347826086956522,0.9146005509641874,0.8901098901098901,0.9395604395604396,0.9222222222222223,0.9397260273972603,0.9222222222222223,0.9424657534246575,0.015085225809326365,0.0003515785589975168,0.024962117635496366,0.013471927043633097
1,0.06817574501037597,0.0018610000610351563,0.9296703296703297,0.9126413478592807,0.001,"(14,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 3}",2,0.967391304347826,0.9228650137741047,0.9021739130434783,0.9008264462809917,0.9010989010989011,0.9230769230769231,0.9111111111111111,0.9095890410958904,0.9666666666666667,0.9068493150684932,0.02853644389865649,0.001664897362595915,0.030703560313178408,0.00889809748871136
2,0.08069252967834473,0.0012178421020507812,0.9186813186813186,0.9087695368143688,0.001,"(14,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 4}",6,0.9239130434782609,0.9035812672176309,0.9565217391304348,0.8980716253443526,0.8681318681318682,0.9010989010989011,0.9222222222222223,0.9315068493150684,0.9222222222222223,0.9095890410958904,0.029334904279212336,0.0003225182158375989,0.028479296572900933,0.011982145638657982
3,0.08952822685241699,0.001006937026977539,0.9384615384615385,0.9263535758554438,0.001,"(14,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 5}",1,0.9347826086956522,0.9173553719008265,0.967391304347826,0.9228650137741047,0.8901098901098901,0.9148351648351648,0.9555555555555556,0.9342465753424658,0.9444444444444444,0.9424657534246575,0.01999383904924097,6.207562752207676e-05,0.026540873150850547,0.010466262362088353
4,0.09443297386169433,0.0015809059143066407,0.9142857142857143,0.9110096379336727,0.001,"(14,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 6}",9,0.9565217391304348,0.9256198347107438,0.9239130434782609,0.9256198347107438,0.8351648351648352,0.8901098901098901,0.9222222222222223,0.9041095890410958,0.9333333333333333,0.9095890410958904,0.019288037980632736,0.0005090029375023181,0.0414208238027078,0.013515501684529913
5,0.1680774688720703,0.0019042015075683594,0.9164835164835164,0.9181585662158515,0.001,"(14,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 7}",8,0.9565217391304348,0.9338842975206612,0.9456521739130435,0.9338842975206612,0.8571428571428571,0.9038461538461539,0.9,0.9095890410958904,0.9222222222222223,0.9095890410958904,0.05574566445183184,0.0008902972987227542,0.03550617039314085,0.013010118520180374
6,0.1319586753845215,0.0015721797943115234,0.9230769230769231,0.9329726811171394,0.001,"(14,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 8}",5,0.9347826086956522,0.9449035812672176,0.9347826086956522,0.931129476584022,0.8791208791208791,0.9230769230769231,0.9222222222222223,0.9342465753424658,0.9444444444444444,0.9315068493150684,0.01658169659534342,0.00026292843277281005,0.023071487338129738,0.0070347889506626815
7,0.16002793312072755,0.0015712738037109374,0.9186813186813186,0.9307884353089833,0.001,"(14,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 9}",6,0.9565217391304348,0.9504132231404959,0.9347826086956522,0.928374655647383,0.9010989010989011,0.9313186813186813,0.9222222222222223,0.9424657534246575,0.8777777777777778,0.9013698630136986,0.08182125010489229,0.00029772799555485233,0.027151385187658694,0.016691626312525628
8,0.12219572067260742,0.001470804214477539,0.9252747252747253,0.9318858476517257,0.001,"(14,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 10}",4,0.9565217391304348,0.9338842975206612,0.9456521739130435,0.9504132231404959,0.9010989010989011,0.9230769230769231,0.9444444444444444,0.9397260273972603,0.8777777777777778,0.9123287671232877,0.011584436999396498,0.00031669910858477256,0.03028527171095196,0.013181823954090665
