,2,3,4,5,6,7,8,9,10
GMM,0.12871868309426368,0.21419821257280908,0.24219208294578853,0.2429265687141644,0.23196262304677687,0.23489771151116218,0.2679735053761435,0.27038946475157477,0.26397062145415684
Kmeans,0.17432746826105291,0.23935443361369996,0.2841878178618371,0.28271714678476045,0.2718883546505522,0.2691814162820625,0.2574927194002429,0.288961818390057,0.24608536109989224
