,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.06844062805175781,0.0010051250457763672,0.4568298969072165,0.4574781419825425,0.001,"(14,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 2}",9,0.4440894568690096,0.45843422114608556,0.4504792332268371,0.4543987086359968,0.45016077170418006,0.4665592264302981,0.474025974025974,0.45819935691318325,0.46579804560260585,0.4497991967871486,0.012642429756781186,8.70293000797525e-05,0.011152361236675293,0.005519953661763665
1,0.056707239151000975,0.0010943412780761719,0.48646907216494845,0.49063812750715075,0.001,"(14,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 3}",8,0.49201277955271566,0.4971751412429379,0.43450479233226835,0.4552058111380145,0.4983922829581994,0.5020145044319098,0.5097402597402597,0.5,0.498371335504886,0.4987951807228916,0.006434071349523479,5.897552353211946e-05,0.026735017166377696,0.017786431443858625
2,0.12887964248657227,0.0013411998748779296,0.5077319587628866,0.5061258204590414,0.001,"(14,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 4}",6,0.5335463258785943,0.5020177562550444,0.5143769968051118,0.5254237288135594,0.47266881028938906,0.4931506849315068,0.5,0.4959807073954984,0.5179153094462541,0.5140562248995983,0.07210120358299996,0.0002281219863363388,0.020543496674083107,0.012028750841083229
3,0.13648767471313478,0.0012187957763671875,0.49806701030927836,0.5099950988213829,0.001,"(14,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 5}",7,0.5015974440894568,0.5076674737691687,0.5079872204472844,0.5221953188054883,0.47266881028938906,0.5124899274778405,0.4902597402597403,0.4903536977491961,0.5179153094462541,0.5172690763052209,0.04894092351889569,1.578755912169044e-05,0.015545035542890601,0.01094698826694561
4,0.2118220329284668,0.0013378143310546875,0.5128865979381443,0.5120888877464091,0.001,"(14,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 6}",3,0.5718849840255591,0.510088781275222,0.5143769968051118,0.5238095238095238,0.4662379421221865,0.5100725221595488,0.5097402597402597,0.5096463022508039,0.501628664495114,0.5068273092369477,0.09163528260710926,5.0034602763284085e-05,0.034139961568744014,0.005984812413342821
5,0.22096600532531738,0.0014689445495605468,0.5083762886597938,0.5041873258105171,0.001,"(14,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 7}",5,0.5591054313099042,0.49878934624697335,0.5143769968051118,0.5068603712671509,0.4662379421221865,0.5052377115229654,0.5032467532467533,0.5112540192926045,0.498371335504886,0.4987951807228916,0.07755022156303688,9.967087487429539e-05,0.03011808702272897,0.004824936288540243
6,0.19328222274780274,0.0015728473663330078,0.5148195876288659,0.5152978319494104,0.001,"(14,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 8}",1,0.5527156549520766,0.5230024213075061,0.4984025559105431,0.49556093623890235,0.47266881028938906,0.5269943593875906,0.5324675324675324,0.5096463022508039,0.5179153094462541,0.521285140562249,0.020214926420456452,0.0001014062354244706,0.02763534119149992,0.011432428927713111
7,0.31193976402282714,0.0020479679107666014,0.5115979381443299,0.5046680932245573,0.001,"(14,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 9}",4,0.5559105431309904,0.5068603712671509,0.476038338658147,0.5044390637610977,0.48231511254019294,0.492344883158743,0.5357142857142857,0.5217041800643086,0.50814332247557,0.4979919678714859,0.06346183800048202,0.0006851013589761528,0.03066978272469015,0.009914826759745518
8,0.6587819576263427,0.0032355785369873047,0.5141752577319587,0.5261184685695488,0.001,"(14,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'gmm__n_components': 10}",2,0.5271565495207667,0.5472154963680388,0.4952076677316294,0.5472154963680388,0.4855305466237942,0.49798549556809024,0.5487012987012987,0.5289389067524116,0.5146579804560261,0.5092369477911647,0.20789524190161765,0.0006179488727105685,0.02252942566095369,0.019872463103982253
