,BreastC log-likelihood,Faults log-likelihood
2,0.6323891815746844,8.988948614993205
3,3.053271161238227,16.52746563865782
4,5.49557947539791,18.75208686889623
5,9.659069507199806,19.517832610201882
6,11.405639298136824,20.010059215748583
7,15.357867743995643,23.34255083212265
8,15.302067788959636,22.226777049866165
9,17.39012571248593,26.10466293490334
10,20.01023174916036,29.82509569905001
