iterations,fitness,time,fevals
0,554.0,13.31628472,1000
10,562.0,27.251788808,2100
20,586.0,40.780531676,3200
30,596.0,53.632560859,4300
40,622.0,66.423888946,5400
50,656.0,78.656253337,6500
60,674.0,90.935846428,7600
70,685.0,102.724324974,8700
80,714.0,114.875459107,9800
90,710.0,126.52234382,10900
100,722.0,137.917884929,12000
110,738.0,149.230856054,13100
120,736.0,161.233130739,14200
130,754.0,174.014079236,15300
140,746.0,186.435240385,16400
150,742.0,198.327786605,17500
160,752.0,210.474187607,18600
170,766.0,226.332634572,19700
180,764.0,239.289814961,20800
190,754.0,250.748454791,21900
200,758.0,262.40100936,23000
210,768.0,275.719743545,24100
220,774.0,288.894030477,25200
230,766.0,301.644109256,26300
240,772.0,314.508478445,27400
250,772.0,327.227034728,28500
260,768.0,339.580271782,29600
270,772.0,350.92613848,30700
280,782.0,362.988925903,31800
290,768.0,374.871666035,32900
300,780.0,386.92575028,34000
310,776.0,399.529726246,35100
320,768.0,411.874370248,36200
330,774.0,423.553773302,37300
340,774.0,435.937005541,38400
350,774.0,448.861839314,39500
360,776.0,460.798308108,40600
370,780.0,473.410935657,41700
380,772.0,486.020419347,42800
390,778.0,498.435493834,43900
400,780.0,512.086120098,45000
410,764.0,524.415775542,46100
420,778.0,536.059781645,47200
430,782.0,548.610041707,48300
440,778.0,561.700796196,49400
450,784.0,575.117529394,50500
460,782.0,587.177992355,51600
470,776.0,599.301174371,52700
480,778.0,611.380696383,53800
490,786.0,624.148622581,54900
500,782.0,637.36164581,56000
510,778.0,651.088604005,57100
520,780.0,663.16373533,58200
530,780.0,674.978333605,59300
540,778.0,687.985448859,60400
550,772.0,699.412904286,61500
560,782.0,711.890716592,62600
570,772.0,725.079046463,63700
580,778.0,736.215164469,64800
590,768.0,747.958244499,65900
600,784.0,760.392119492,67000
610,776.0,773.577351361,68100
620,790.0,787.007099393,69200
630,776.0,800.14430036,70300
640,776.0,813.925475849,71400
650,780.0,826.612060385,72500
660,790.0,839.611124684,73600
670,776.0,851.917956429,74700
680,788.0,864.549093466,75800
690,798.0,877.105711265,76900
700,784.0,891.064971882,78000
710,788.0,902.35604639,79100
720,794.0,913.581753449,80200
730,796.0,924.945183978,81300
740,782.0,936.14345169,82400
750,786.0,946.867722148,83500
760,790.0,957.751615444,84600
770,796.0,968.911242481,85700
780,784.0,981.343548846,86800
790,790.0,993.38874356,87900
800,780.0,1004.98376398,89000
810,786.0,1018.57323029,90100
820,786.0,1032.11746575,91200
830,794.0,1044.66771382,92300
840,794.0,1056.46601129,93400
850,802.0,1068.22669719,94500
860,794.0,1081.13419568,95600
870,786.0,1094.63279786,96700
880,786.0,1106.7176696,97800
890,790.0,1120.09695287,98900
900,790.0,1132.11622906,100000
910,790.0,1144.65153511,101100
920,789.0,1156.58794342,102200
930,794.0,1168.45045384,103300
940,788.0,1180.38192347,104400
950,790.0,1191.50165982,105500
960,792.0,1204.07168215,106600
970,794.0,1216.02341736,107700
980,790.0,1231.12252638,108800
990,802.0,1242.38574887,109900
1000,792.0,1255.6537037,111000
1010,799.0,1270.85013887,112100
1020,814.0,1283.65194326,113200
1030,804.0,1294.82547101,114300
1040,794.0,1305.89092943,115400
1050,796.0,1316.96348495,116500
1060,806.0,1327.69724253,117600
1070,808.0,1338.29832762,118700
1080,794.0,1348.92514668,119800
1090,796.0,1359.62636637,120900
1100,802.0,1370.22667289,122000
1110,802.0,1380.90094205,123100
1120,786.0,1392.31432309,124200
1130,790.0,1403.24661487,125300
1140,786.0,1413.97850938,126400
1150,808.0,1424.72846409,127500
1160,792.0,1437.04351922,128600
1170,777.0,1449.52246968,129700
1180,800.0,1462.74157363,130800
1190,792.0,1475.22008264,131900
1200,806.0,1486.5100946,133000
1210,792.0,1497.5023525,134100
1220,798.0,1509.56056911,135200
1230,804.0,1520.46539936,136300
1240,794.0,1531.52414894,137400
1250,792.0,1542.24910526,138500
1260,804.0,1553.36758387,139600
1270,800.0,1564.42081452,140700
1280,792.0,1576.29153472,141800
1290,790.0,1588.15100664,142900
1300,784.0,1598.99039353,144000
1310,786.0,1610.18271894,145100
