iterations,fitness,time,fevals
0,0.0228837618131,1.32739987748e-05,11
10,0.0238810657355,2.77330000245e-05,21
20,0.0246213176505,4.2627001676e-05,31
30,0.0259397174177,5.73950019316e-05,41
40,0.0272361764058,7.31160034775e-05,51
50,0.0275693167578,8.7895004981e-05,61
60,0.0278504401357,0.0001025100064,71
70,0.0286301585888,0.000131275006424,81
80,0.0288805638924,0.000146252004924,91
90,0.0300475168203,0.000161110005138,101
100,0.0300475168203,0.000175888006197,111
110,0.0301056947754,0.000199288006115,121
120,0.0308975121729,0.000222455008043,131
130,0.0310554976225,0.000244436007051,141
140,0.0314279738283,0.000264071004494,151
150,0.0317378001473,0.00028025800566,161
160,0.0339934236929,0.000298224003927,171
170,0.0340156474741,0.000319156002661,181
180,0.0343664207182,0.00033490900023,191
190,0.0348642347843,0.000349180998455,201
200,0.0348642347843,0.0003708669974,211
210,0.0348642347843,0.000393032998545,221
220,0.0348642347843,0.00040765799713,231
230,0.035119896678,0.000422159999289,241
240,0.035119896678,0.000442069998826,251
250,0.0352827279339,0.000456228997791,261
260,0.0352827279339,0.000477638997836,271
270,0.0352827279339,0.000492301998747,281
280,0.0355247360155,0.000505865999003,291
290,0.0355251124411,0.000521158999618,301
300,0.0356173783769,0.000535846000275,311
310,0.0356173783769,0.000550202999875,321
320,0.0356173783769,0.000571585002035,331
330,0.0358222447025,0.00059424400024,341
340,0.0364739224148,0.000608476002526,351
350,0.0364739224148,0.000622183004452,361
360,0.0370076434706,0.000635580003291,371
370,0.0370076434706,0.000650795002002,381
380,0.0370076434706,0.000665739000397,391
390,0.0370874131557,0.00068007200025,401
400,0.0370874131557,0.000695877999533,411
410,0.0372268333774,0.000710450000042,421
420,0.0372268333774,0.000724313998944,431
430,0.0372268333774,0.000737976999517,441
440,0.0372268333774,0.000770505997934,451
450,0.0374280378596,0.000785259999248,461
460,0.0374280378596,0.000800187997811,471
470,0.0374280378596,0.000815957999293,481
480,0.0378396481302,0.000842615998408,491
490,0.0378411610181,0.00085781099915,501
500,0.0378411610181,0.000879498998984,511
510,0.0378411610181,0.000896732999536,521
520,0.0378411610181,0.000911463001103,531
530,0.037862531341,0.000925863001612,541
540,0.0379453853711,0.000940539001022,551
550,0.0379453853711,0.000973915000941,561
560,0.0380700933903,0.000988626001345,571
570,0.0385797093044,0.00100282800122,581
580,0.0385797093044,0.0010590430029,591
590,0.0386001841712,0.00107870400461,601
600,0.0386334678413,0.00111911300701,611
610,0.0387080026191,0.00114099100392,621
620,0.03887521807,0.0011625990046,631
630,0.0391881632372,0.0011873340045,641
640,0.0391881632372,0.00121198200577,651
650,0.0391881632372,0.00136589000613,661
660,0.0392125725846,0.00144571600686,671
670,0.0392125725846,0.00148093300595,681
680,0.0400663862726,0.00155409400395,691
690,0.0400663862726,0.00159135000285,701
700,0.0400663862726,0.00163212400366,711
710,0.0401269279073,0.00168078500428,721
720,0.0401269279073,0.0016982330053,731
730,0.0406543985699,0.00174285500543,741
740,0.0414405444325,0.00175735400626,751
750,0.0414405444325,0.00177192100819,761
760,0.0414405444325,0.00178561700886,771
770,0.0414405444325,0.00180059100967,781
780,0.0417033417091,0.00181511501069,791
790,0.0417058869936,0.00182878801206,801
800,0.0423237638344,0.00184245801211,811
810,0.0427238098421,0.00187202901361,821
820,0.043155667142,0.00188701101433,831
830,0.043155667142,0.00191658401309,841
840,0.043155667142,0.00193175401,851
850,0.043155667142,0.00194775500859,861
860,0.043155667142,0.00196285100901,871
870,0.0435102327987,0.00197719700736,881
880,0.0435102327987,0.00199113300914,891
890,0.0435102327987,0.00200473200675,901
900,0.0435102327987,0.00202122100745,911
910,0.0441884793942,0.00203586300631,921
920,0.0441884793942,0.0020498460035,931
930,0.0441884793942,0.00207088100433,941
940,0.0441884793942,0.00208598500467,951
950,0.0441884793942,0.00210072100163,961
960,0.0441884793942,0.00211433100048,971
970,0.0441884793942,0.0021305650007,981
980,0.0441884793942,0.00215853199916,991
990,0.0444784421545,0.0021823759962,1001
1000,0.0447544534534,0.00219779499457,1011
1010,0.045055562468,0.00221207799405,1021
1020,0.0456017104705,0.00223379099407,1031
1030,0.0456017104705,0.00224819599316,1041
1040,0.0456017104705,0.00226155299242,1051
1050,0.045873033437,0.00227521399211,1061
1060,0.0460410120059,0.00228858699484,1071
1070,0.0460410120059,0.00230448399452,1081
1080,0.0471510567209,0.00231936299679,1091
1090,0.0482600966187,0.002333188997,1101
1100,0.0482600966187,0.00235524499658,1111
1110,0.0486960079873,0.00236988799588,1121
1120,0.0486960079873,0.00238384599652,1131
1130,0.0486960079873,0.00240490499709,1141
1140,0.0486960079873,0.00241926499439,1151
1150,0.0486960079873,0.00243296599365,1161
1160,0.0486960079873,0.00244620599187,1171
1170,0.0486960079873,0.00246784999035,1181
1180,0.0487749437476,0.00248553699203,1191
1190,0.0489404578585,0.00249970699224,1201
1200,0.0489404578585,0.00251342899355,1211
1210,0.0497987610271,0.00253489899478,1221
