,2,3,4,5,6,7,8,9,10
GMM,0.4948453608247423,0.49677835051546393,0.4890463917525773,0.5057989690721649,0.4993556701030928,0.4993556701030928,0.5045103092783505,0.5148195876288659,0.5148195876288659
Kmeans,0.49033505154639173,0.4007731958762887,0.4948453608247423,0.5341494845360825,0.5283505154639175,0.5380154639175257,0.5315721649484536,0.5270618556701031,0.5251288659793815
