,2,3,4,5,6,7,8,9,10
GMM,0.3294343363085711,0.27396540852791396,0.2557251247338889,0.23953475988297912,0.24974888641759657,0.25284750961571906,0.26179750614406183,0.2517588432715355,0.20578750368318507
Kmeans,0.32763836217791265,0.25184008814984593,0.2966521396258664,0.32211969470371743,0.3368805445845212,0.34414899865108944,0.32081767700010555,0.3264304053547285,0.3107759726612041
