,2,3,4,5,6,7,8,9,10
GMM,0.001589935533049145,0.003590464365438701,0.36479889440197627,0.2481800831181747,0.293451275847493,0.14378193679953116,0.1730192311493522,0.13951015907381176,0.12940265089359995
Kmeans,0.43523197152013327,0.022533085147145783,0.123113929531305,0.0919517791332375,0.08629215658609247,0.13915098076141605,0.025434235884768768,0.05312823221602362,0.07908121662032973
