iterations,fitness,time,fevals
0,24.0,0.000768348000001,569
10,24.0,0.001307774,1058
20,26.0,0.001824413,1533
30,27.0,0.002341391,2018
40,27.0,0.002866137,2510
50,27.0,0.003430958,2988
60,29.0,0.003902114,3471
70,29.0,0.004350363,3942
80,29.0,0.004814235,4409
90,30.0,0.005390491,4890
100,31.0,0.00606017,5366
110,34.0,0.006874931,5845
120,33.0,0.007598519,6321
130,33.0,0.008295694,6806
140,31.0,0.008953588,7291
150,31.0,0.009399934,7777
160,31.0,0.00987982,8255
170,31.0,0.010349378,8735
180,31.0,0.010837591,9217
190,31.0,0.011380099,9694
200,33.0,0.011940293,10168
210,31.0,0.012518295,10653
220,35.0,0.013902382,11134
230,33.0,0.014849871,11613
240,31.0,0.015372603,12101
250,34.0,0.015952257,12587
260,37.0,0.016515013,13071
270,38.0,0.017066465,13558
280,36.0,0.017584687,14035
290,36.0,0.018067939,14513
300,36.0,0.020512022,14980
310,35.0,0.020985398,15470
320,35.0,0.021451698,15940
330,36.0,0.021936557,16414
340,35.0,0.02248649,16895
350,35.0,0.022979373,17364
360,36.0,0.023477703,17858
370,36.0,0.023955726,18335
380,35.0,0.024467148,18811
390,36.0,0.025028462,19286
400,36.0,0.026131379,19767
410,36.0,0.026636272,20238
420,37.0,0.027138089,20718
430,36.0,0.027671104,21195
440,36.0,0.028161936,21671
450,38.0,0.028658871,22157
460,38.0,0.029235858,22643
470,38.0,0.02977706,23120
480,38.0,0.030284452,23608
490,38.0,0.030770576,24093
500,39.0,0.031253732,24578
510,39.0,0.031880684,25057
520,39.0,0.032514396,25541
530,38.0,0.033163056,26007
540,40.0,0.033823522,26488
550,40.0,0.034714193,26975
560,39.0,0.035271728,27442
570,41.0,0.035742162,27918
580,51.0,0.036278252,28399
590,52.0,0.036832156,28892
600,53.0,0.037372301,29377
610,53.0,0.037889148,29856
620,54.0,0.038427545,30334
630,53.0,0.038998595,30820
640,53.0,0.039522968,31300
650,55.0,0.040022656,31779
660,57.0,0.040572504,32253
670,60.0,0.041077303,32724
680,61.0,0.041599452,33215
690,61.0,0.042072581,33696
700,61.0,0.042625496,34181
710,62.0,0.043108857,34660
720,62.0,0.043606506,35131
730,61.0,0.044311558,35615
740,61.0,0.044911614,36094
750,61.0,0.04646612,36573
760,63.0,0.04766864,37046
770,62.0,0.04818346,37529
780,62.0,0.048685875,38014
790,61.0,0.049144435,38488
800,60.0,0.049659362,38969
810,61.0,0.050190666,39455
820,61.0,0.05065258,39943
830,61.0,0.051123813,40408
840,61.0,0.051838817,40879
850,63.0,0.052324619,41359
860,63.0,0.052790555,41854
870,63.0,0.053223418,42344
880,63.0,0.053638394,42825
890,63.0,0.054075081,43305
