iterations,fitness,time,fevals
0,504.0,0.000239012,11
10,506.0,0.000492908,21
20,508.0,0.000608226,31
30,510.0,0.00073702,41
40,510.0,0.001672064,51
50,514.0,0.001776587,61
60,514.0,0.002342431,71
70,518.0,0.002450176,81
80,518.0,0.002531119,91
90,518.0,0.002592686,101
100,524.0,0.003116618,111
110,526.0,0.003194622,121
120,528.0,0.003257627,131
130,532.0,0.00331772,141
140,536.0,0.003379807,151
150,544.0,0.003439081,161
160,546.0,0.003493227,171
170,546.0,0.003552871,181
180,552.0,0.003601556,191
190,556.0,0.003660383,201
200,560.0,0.003717265,211
210,560.0,0.003764994,221
220,560.0,0.003817186,231
230,560.0,0.003863501,241
240,562.0,0.003908666,251
250,562.0,0.00398727,261
260,562.0,0.00628951,271
270,568.0,0.006355894,281
280,568.0,0.006420025,291
290,570.0,0.006483646,301
300,570.0,0.006604575,311
310,570.0,0.007170733,321
320,570.0,0.007234671,331
330,572.0,0.008030512,341
340,572.0,0.009740933,351
350,574.0,0.00986538,361
360,576.0,0.010271692,371
370,576.0,0.010349132,381
380,578.0,0.010437645,391
390,578.0,0.010776413,401
400,580.0,0.017932972,411
410,580.0,0.018008926,421
420,580.0,0.018060606,431
430,580.0,0.018160843,441
440,582.0,0.018211942,451
450,584.0,0.018265718,461
460,586.0,0.018309901,471
470,586.0,0.018761688,481
480,586.0,0.01970046,491
490,588.0,0.020454379,501
500,588.0,0.020515932,511
510,588.0,0.020702305,521
520,590.0,0.02277464,531
530,592.0,0.02287315,541
540,594.0,0.022974466,551
550,596.0,0.023031226,561
560,602.0,0.023391074,571
570,602.0,0.02346588,581
580,602.0,0.023528267,591
590,604.0,0.023600185,601
600,604.0,0.023701275,611
610,606.0,0.023802937,621
620,606.0,0.023896389,631
630,608.0,0.024035714,641
640,608.0,0.024210633,651
650,612.0,0.024371834,661
660,614.0,0.024502789,671
670,614.0,0.024611421,681
680,616.0,0.024757061,691
690,616.0,0.024985328,701
700,616.0,0.025083661,711
710,618.0,0.025147511,721
720,618.0,0.025240673,731
730,618.0,0.025365974,741
740,620.0,0.025507219,751
750,620.0,0.026608362,761
760,620.0,0.027027276,771
770,622.0,0.027432439,781
780,622.0,0.028079637,791
790,622.0,0.028164128,801
800,624.0,0.028388667,811
810,626.0,0.028537887,821
820,628.0,0.028602788,831
830,628.0,0.028661446,841
840,628.0,0.028716928,851
850,630.0,0.028773939,861
860,636.0,0.029173226,871
870,636.0,0.029238807,881
