iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
50,0.018995887,0.02255239,0.02056724,0.945273632,0.931705111,0.942559928,1.156274455
100,0.01591993,0.020957154,0.01823931,0.956128449,0.942559928,0.954771597,2.216478399
500,0.010515094,0.015265907,0.015690594,0.970601538,0.959294437,0.958842153,11.33111802
1000,0.009114861,0.01424988,0.015554196,0.974973617,0.962460425,0.960199005,22.1526591
2000,0.008129572,0.014358876,0.015904191,0.97753656,0.964721845,0.960199005,44.45156589
3000,0.007669499,0.014137662,0.016049914,0.979496457,0.965626413,0.959294437,66.21456945
4000,0.007373624,0.014158623,0.016294691,0.980551787,0.964721845,0.957937585,87.87239168
5000,0.007181724,0.014379343,0.016568175,0.981004071,0.963364993,0.956128449,109.2652655
